,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
1306,HK.800000,2019-04-10 11:30:00,29968.85,30069.89,30070.94,29949.76,0.0,0.0,0,19290983376.136,0.3298853359011438,29971.02
1307,HK.800000,2019-04-10 12:00:00,30063.66,30031.55,30070.99,30030.09,0.0,0.0,0,4742367832.398,-0.12750296060278285,30069.89
1308,HK.800000,2019-04-10 14:00:00,30031.55,30047.16,30079.78,30027.75,0.0,0.0,0,12251952850.112,0.05197866909966546,30031.55
1309,HK.800000,2019-04-10 15:00:00,30047.56,30105.69,30139.61,30036.09,0.0,0.0,0,16257236923.91,0.19479378417127888,30047.16
1310,HK.800000,2019-04-10 16:00:00,30111.07,30119.56,30137.2,30097.06,0.0,0.0,0,26778353492.284,0.04607102511187294,30105.69
1311,HK.800000,2019-04-11 10:30:00,30138.14,29869.06,30184.61,29869.06,0.0,0.0,0,40055129036.071,-0.8316854562284441,30119.56
1312,HK.800000,2019-04-11 11:30:00,29870.75,29805.25,29960.64,29785.58,0.0,0.0,0,23978397316.472,-0.213632434365197,29869.06
1313,HK.800000,2019-04-11 12:00:00,29805.27,29841.01,29864.29,29783.67,0.0,0.0,0,7146301401.782,0.11997886278423567,29805.25
1314,HK.800000,2019-04-11 14:00:00,29841.01,29901.01,29929.36,29836.82,0.0,0.0,0,13911023787.916,0.20106558055508175,29841.01
1315,HK.800000,2019-04-11 15:00:00,29900.73,29887.9,29939.49,29872.91,0.0,0.0,0,12904031416.918,-0.043844672805356553,29901.01
1316,HK.800000,2019-04-11 16:00:00,29886.24,29839.45,29894.79,29820.99,0.0,0.0,0,21778027263.167,-0.1621057350968142,29887.9
1317,HK.800000,2019-04-12 10:30:00,29806.35,29768.95,29839.54,29696.8,0.0,0.0,0,30179263725.945,-0.23626440835873316,29839.45
1318,HK.800000,2019-04-12 11:30:00,29766.29,29756.97,29799.95,29713.35,0.0,0.0,0,15735668150.602,-0.04024327361226904,29768.95
1319,HK.800000,2019-04-12 12:00:00,29755.99,29732.2,29762.77,29710.94,0.0,0.0,0,4349082981.92,-0.08324100202406508,29756.97
1320,HK.800000,2019-04-12 14:00:00,29732.2,29729.77,29781.64,29714.95,0.0,0.0,0,10443317232.883,-0.008172957265188217,29732.2
1321,HK.800000,2019-04-12 15:00:00,29729.51,29754.24,29788.79,29694.85,0.0,0.0,0,10670140806.256,0.08230807032816319,29729.77
1322,HK.800000,2019-04-12 16:00:00,29760.08,29909.76,29909.76,29751.78,0.0,0.0,0,18343481776.636,0.5226818093824503,29754.24
1323,HK.800000,2019-04-15 10:30:00,30119.85,30207.25,30280.12,30119.85,0.0,0.0,0,38309883718.712,0.9946251658321619,29909.76
1324,HK.800000,2019-04-15 11:30:00,30208.7,30141.82,30266.39,30134.23,0.0,0.0,0,18733431365.823,-0.21660362992328097,30207.25
1325,HK.800000,2019-04-15 12:00:00,30141.48,30084.73,30143.01,30037.2,0.0,0.0,0,7361769545.887,-0.1894046212206169,30141.82
1326,HK.800000,2019-04-15 14:00:00,30084.73,30000.73,30103.59,29988.59,0.0,0.0,0,12907105958.941,-0.27921141389668447,30084.73
1327,HK.800000,2019-04-15 15:00:00,30004.15,29906.75,30013.08,29899.12,0.0,0.0,0,12226442411.192,-0.31325904402992716,30000.73
1328,HK.800000,2019-04-15 16:00:00,29906.67,29810.72,29924.22,29810.72,0.0,0.0,0,20458153067.957,-0.32109807986490957,29906.75
1329,HK.800000,2019-04-16 10:30:00,29754.3,29794.32,29800.2,29665.11,0.0,0.0,0,31721338259.595,-0.055013766859711724,29810.72
1330,HK.800000,2019-04-16 11:30:00,29794.27,29972.02,29980.64,29794.27,0.0,0.0,0,17782285338.547,0.5964224053443768,29794.32
1331,HK.800000,2019-04-16 12:00:00,29973.83,29999.07,30009.71,29947.97,0.0,0.0,0,5464099815.267,0.09025084061734669,29972.02
1332,HK.800000,2019-04-16 14:00:00,29999.07,30009.04,30030.55,29957.63,0.0,0.0,0,12714395520.527,0.03323436359860877,29999.07
1333,HK.800000,2019-04-16 15:00:00,30008.92,30074.28,30081.07,30004.96,0.0,0.0,0,13613717637.315,0.2174011564515158,30009.04
1334,HK.800000,2019-04-16 16:00:00,30077.18,30129.87,30142.86,30044.78,0.0,0.0,0,22972481774.635,0.18484233038995496,30074.28
1335,HK.800000,2019-04-17 10:30:00,30160.69,30074.22,30175.26,30043.03,0.0,0.0,0,35212707460.948,-0.18470043183059806,30129.87
1336,HK.800000,2019-04-17 11:30:00,30078.72,30051.68,30128.98,30004.97,0.0,0.0,0,14367615094.133,-0.07494791219855701,30074.22
1337,HK.800000,2019-04-17 12:00:00,30051.3,30062.47,30076.3,30042.32,0.0,0.0,0,3720718685.452,0.03590481463931758,30051.68
1338,HK.800000,2019-04-17 14:00:00,30062.47,30163.21,30178.58,30056.08,0.0,0.0,0,15858592841.027,0.3351022055073916,30062.47
1339,HK.800000,2019-04-17 15:00:00,30159.29,30087.92,30165.25,30070.44,0.0,0.0,0,13583640852.677,-0.24960871207010418,30163.21
1340,HK.800000,2019-04-17 16:00:00,30090.16,30124.68,30148.67,30084.93,0.0,0.0,0,21527180996.566,0.12217527831768378,30087.92
1341,HK.800000,2019-04-18 10:30:00,30088.65,30050.92,30101.83,29930.28,0.0,0.0,0,31687401196.022,-0.2448490739154807,30124.68
1342,HK.800000,2019-04-18 11:30:00,30048.87,29962.46,30087.53,29957.93,0.0,0.0,0,14308782027.053,-0.29436702769831713,30050.92
1343,HK.800000,2019-04-18 12:00:00,29960.86,29942.83,29972.37,29927.76,0.0,0.0,0,4475523977.421,-0.06551531483061598,29962.46
1344,HK.800000,2019-04-18 14:00:00,29942.83,29947.74,29976.65,29913.02,0.0,0.0,0,10243453278.51,0.016397915627881048,29942.83
1345,HK.800000,2019-04-18 15:00:00,29949.36,29940.93,30005.51,29933.16,0.0,0.0,0,9584914204.555,-0.02273961240481355,29947.74
1346,HK.800000,2019-04-18 16:00:00,29942.85,29963.26,29990.1,29896.86,0.0,0.0,0,20937311387.547,0.07458018171111622,29940.93
1347,HK.800000,2019-04-23 10:30:00,29782.95,29929.67,29981.28,29755.87,0.0,0.0,0,35177748709.298,-0.11210395664557245,29963.26
1348,HK.800000,2019-04-23 11:30:00,29933.22,29963.13,29980.43,29872.17,0.0,0.0,0,17839085772.292,0.11179541906076067,29929.67
1349,HK.800000,2019-04-23 12:00:00,29962.89,29938.35,29969.64,29931.03,0.0,0.0,0,4995342578.319,-0.08270164031595655,29963.13
1350,HK.800000,2019-04-23 14:00:00,29938.35,29995.25,30055.94,29934.86,0.0,0.0,0,14910473127.615,0.19005723428312332,29938.35
1351,HK.800000,2019-04-23 15:00:00,29995.24,29955.33,30020.84,29940.77,0.0,0.0,0,11561463499.254,-0.1330877388919854,29995.25
1352,HK.800000,2019-04-23 16:00:00,29954.75,29963.24,29963.24,29845.34,0.0,0.0,0,22694233974.681,0.02640598517859711,29955.33
1353,HK.800000,2019-04-24 10:30:00,30112.19,29880.89,30112.19,29863.22,0.0,0.0,0,31125479801.552,-0.2748367666514108,29963.24
1354,HK.800000,2019-04-24 11:30:00,29880.64,29724.4,29896.87,29682.87,0.0,0.0,0,17696930297.94,-0.5237126471132485,29880.89
1355,HK.800000,2019-04-24 12:00:00,29724.71,29709.45,29747.17,29696.66,0.0,0.0,0,4554597371.31,-0.05029538022634848,29724.4
1356,HK.800000,2019-04-24 14:00:00,29709.45,29811.57,29851.28,29705.7,0.0,0.0,0,11804788641.367,0.3437290155152619,29709.45
1357,HK.800000,2019-04-24 15:00:00,29813.55,29824.76,29849.01,29779.85,0.0,0.0,0,9655694111.117,0.04424456679067453,29811.57
1358,HK.800000,2019-04-24 16:00:00,29824.58,29805.83,29836.26,29762.88,0.0,0.0,0,23679781804.727,-0.06347075383002798,29824.76
1359,HK.800000,2019-04-25 10:30:00,29667.52,29799.72,29849.7,29636.89,0.0,0.0,0,28132522952.401,-0.020499345262321438,29805.83
1360,HK.800000,2019-04-25 11:30:00,29800.92,29763.29,29822.67,29757.08,0.0,0.0,0,12750308940.009,-0.12224947080039775,29799.72
1361,HK.800000,2019-04-25 12:00:00,29763.46,29786.01,29789.23,29759.63,0.0,0.0,0,3841095758.261,0.07633564703363616,29763.29
1362,HK.800000,2019-04-25 14:00:00,29786.01,29774.86,29836.79,29755.81,0.0,0.0,0,9982005419.819,-0.03743368111404588,29786.01
1363,HK.800000,2019-04-25 15:00:00,29774.92,29649.99,29789.94,29631.7,0.0,0.0,0,15074028130.155,-0.4193806452826276,29774.86
1364,HK.800000,2019-04-25 16:00:00,29651.46,29549.8,29658.17,29535.2,0.0,0.0,0,27732031442.782,-0.3379090515713574,29649.99
1365,HK.800000,2019-04-26 10:30:00,29513.08,29618.84,29644.18,29504.14,0.0,0.0,0,28077539531.648,0.23363948317755406,29549.8
1366,HK.800000,2019-04-26 11:30:00,29618.84,29589.92,29672.79,29572.65,0.0,0.0,0,13337418325.809,-0.09764055580840401,29618.84
