time,open,high,low,close,Plot,Plot,MACD,Signal
1530858000,28431.18,28465.69,28205.33,28321.12,60.37535781780389,115.14273146670034,60.37535781780389,115.14273146670034
1530861600,28323.62,28354.85,28276.54,28315.62,51.26218203341705,113.36827176022025,51.26218203341705,113.36827176022025
1531099200,28606.16,28821.54,28518.52,28755.84,23.01842723500522,110.85855385674206,23.01842723500522,110.85855385674206
1531102800,28756.22,28781.68,28682.99,28740.33,0.40095227634810726,107.79028714617556,0.40095227634810726,107.79028714617556
1531106400,28741.47,28779.19,28727.63,28740.09,-18.12244907445711,104.29271114004688,-18.12244907445711,104.29271114004688
1531110000,28750.39,28765.75,28710.63,28753.64,-33.77315649150478,100.45754815028155,-33.77315649150478,100.45754815028155
1531113600,28752.69,28813.97,28733.76,28808.26,-48.83686083327484,96.31048123407166,-48.83686083327484,96.31048123407166
1531117200,28809.84,28820.45,28710.67,28728.46,-57.08034245083036,92.04962502060216,-57.08034245083036,92.04962502060216
1531120800,28728.88,28743.73,28645.69,28688.5,-61.50789804125816,87.78413826888382,-61.50789804125816,87.78413826888382
1531185600,28900.71,28981.93,28833.68,28885.44,-73.72091293223275,83.29788684663059,-73.72091293223275,83.29788684663059
1531189200,28887.53,28895.89,28737.24,28787.23,-78.56875359557307,78.8015912787916,-78.56875359557307,78.8015912787916
1531192800,28786.91,28841.18,28776.41,28807.09,-82.79838141977598,74.31270314827584,-82.79838141977598,74.31270314827584
1531196400,28810.94,28839.98,28782.86,28782.86,-84.4481741209529,69.90267877968616,-84.4481741209529,69.90267877968616
1531200000,28783.66,28792.25,28706.95,28714.75,-81.94230533308291,65.68476255433146,-81.94230533308291,65.68476255433146
1531203600,28715.34,28857.13,28700.7,28800.68,-83.17214136543407,61.54984855656019,-83.17214136543407,61.54984855656019
1531207200,28797.8,28812.38,28682.25,28682.25,-78.0071991115583,57.673263899112456,-78.0071991115583,57.673263899112456
1531272000,28013.72,28245.59,28013.72,28222.73,-51.88157668412532,54.630073882911404,-51.88157668412532,54.630073882911404
1531275600,28220.48,28365.72,28200.54,28222.25,-30.017965227329114,52.278739463182504,-30.017965227329114,52.278739463182504
1531279200,28225.4,28284.51,28207.83,28269.72,-14.04624184695058,50.43637887123436,-14.04624184695058,50.43637887123436
1531282800,28269.34,28269.41,28221.94,28233.06,0.8522394256033294,49.059041664411275,0.8522394256033294,49.059041664411275
1531286400,28235.34,28308.68,28156.49,28209.32,14.149043498277024,48.08931949312977,14.149043498277024,48.08931949312977
1531290000,28209.48,28272.9,28161.03,28176.82,26.426685125064978,47.48757964957242,26.426685125064978,47.48757964957242
1531293600,28174.27,28311.69,28165.88,28311.69,30.030537003105565,47.00266179828167,30.030537003105565,47.00266179828167
1531358400,28260.09,28462.78,28217.31,28421.42,27.659360709873,46.46534787915921,27.659360709873,46.46534787915921
1531362000,28422.94,28498.77,28387.12,28496.41,22.01823424516988,45.78626138932617,22.01823424516988,45.78626138932617
1531365600,28499.15,28517.48,28478.32,28512.87,16.450519416983298,44.9713796678722,16.450519416983298,44.9713796678722
1531369200,28511.39,28614.53,28511.39,28602.86,7.591294919799111,43.93304398042572,7.591294919799111,43.93304398042572
1531372800,28602.62,28612.2,28550.51,28594.27,0.6659110257241991,42.73117917612846,0.6659110257241991,42.73117917612846
1531376400,28592.12,28612.3,28498.68,28527.75,-1.939390156614536,41.490330027996706,-1.939390156614536,41.490330027996706
1531380000,28531.98,28547.06,28468.69,28480.83,-1.889116838305199,40.285345392821654,-1.889116838305199,40.285345392821654
1531444800,28689.18,28715.36,28578.87,28668.77,-10.518354104075115,38.874131517907855,-10.518354104075115,38.874131517907855
1531448400,28669.48,28674.68,28577.76,28639.96,-16.168583341961494,37.34516721624482,-16.168583341961494,37.34516721624482
1531452000,28640.74,28652.5,28611.59,28645.7,-20.92739651298689,35.72648489043283,-20.92739651298689,35.72648489043283
1531455600,28645.71,28648.65,28617.47,28626.83,-23.778420779053704,34.0735708440582,-23.778420779053704,34.0735708440582
1531459200,28629.42,28632.35,28558.08,28567.84,-23.188096788824623,32.482968965367014,-23.188096788824623,32.482968965367014
1531462800,28570.02,28588.94,28520.16,28551.71,-21.764065815408685,30.976106888123244,-21.764065815408685,30.976106888123244
1531466400,28553.39,28565.77,28500.51,28525.44,-19.200266775718774,29.5823187307943,-19.200266775718774,29.5823187307943
1531704000,28580.96,28699.21,28417.62,28428.38,-12.452361959367408,28.41468871162314,-12.452361959367408,28.41468871162314
1531707600,28430.07,28479.3,28327,28473.37,-8.898344467321294,27.378215567763572,-8.898344467321294,27.378215567763572
1531711200,28473.08,28537.33,28462.57,28477.73,-6.11317598041569,26.447899135869704,-6.11317598041569,26.447899135869704
1531714800,28477.96,28508.25,28465.61,28476.32,-3.7146709093758545,25.610049967946217,-3.7146709093758545,25.610049967946217
1531718400,28475.26,28485.15,28401.89,28439.8,-0.030394309913390316,24.89781540467234,-0.030394309913390316,24.89781540467234
1531722000,28439.39,28522.69,28406.97,28513.95,-0.4386097489259555,24.194025817072387,-0.4386097489259555,24.194025817072387
1531725600,28514.23,28539.66,28476.72,28539.66,-1.9576634930854198,23.467590002901336,-1.9576634930854198,23.467590002901336
1531790400,28451.5,28460.87,28209.1,28228.34,11.20292409882677,23.126904838899264,11.20292409882677,23.126904838899264
1531794000,28227.96,28311.24,28195.56,28281.77,19.422162469520117,23.023995328638733,19.422162469520117,23.023995328638733
1531797600,28281.33,28289.87,28247.84,28254.85,27.23740262643696,23.14103442024424,27.23740262643696,23.14103442024424
1531801200,28255.85,28267.92,28234.62,28240.9,34.05650777494884,23.44424201343048,34.05650777494884,23.44424201343048
1531804800,28243.73,28252.99,28152.11,28194.91,41.48298881868686,23.94531831357649,41.48298881868686,23.94531831357649
1531808400,28198.99,28224.7,28150.55,28152.01,49.20188724680338,24.646889672832792,49.20188724680338,24.646889672832792
1531812000,28152.79,28208.17,28137.95,28181.68,53.741431024067424,25.455071377033754,53.741431024067424,25.455071377033754
1531876800,28352.11,28386.38,28223.95,28270.74,52.892977975829126,26.217235449222514,52.892977975829126,26.217235449222514
1531880400,28267.41,28364.16,28265.12,28275.89,51.515312848274334,26.9199598214184,51.515312848274334,26.9199598214184
1531884000,28275.38,28285.78,28248.9,28268.79,50.28180307697039,27.568899911850398,50.28180307697039,27.568899911850398
1531887600,28286.75,28286.75,28219.35,28238.32,50.25689546538342,28.19912201055965,50.25689546538342,28.19912201055965
1531891200,28237.85,28245.37,28050.97,28100.21,56.197396409959765,28.97685185498743,56.197396409959765,28.97685185498743
1531894800,28095.04,28141.22,28045.47,28115.88,59.86812284429834,29.83494271580162,59.86812284429834,29.83494271580162
1531898400,28117.31,28149.29,28097.28,28117.42,62.301380865337705,30.7367882199554,62.301380865337705,30.7367882199554
1531963200,28251.16,28329.98,28157.26,28183.08,60.73676974085174,31.5701210399803,60.73676974085174,31.5701210399803
1531966800,28184.17,28226.97,28105.96,28120.19,61.851128107420664,32.41126012518698,61.851128107420664,32.41126012518698
1531970400,28120.46,28143.81,28066.5,28123.77,62.0789332555978,33.23536215658728,62.0789332555978,33.23536215658728
1531974000,28124.14,28129.34,28062.37,28085.71,63.50298425300571,34.07612943704335,63.50298425300571,34.07612943704335
1531977600,28086.52,28144.09,28060.6,28068.76,64.91951356388017,34.93289010723326,64.91951356388017,34.93289010723326
1531981200,28069.22,28092.54,28015.65,28056.01,66.12385889368306,35.799305906856866,66.12385889368306,35.799305906856866
1531984800,28055.63,28073.57,27998.36,28010.86,68.64171444630483,36.711595032952644,68.64171444630483,36.711595032952644
1532049600,28054.76,28092.97,27745.85,27865.96,76.82490101718213,37.82585353251457,76.82490101718213,37.82585353251457
1532053200,27866.17,28006.87,27835.97,27859.65,83.1756639553605,39.08557048870474,83.1756639553605,39.08557048870474
1532056800,27861.17,27890.9,27842.44,27858.23,87.74569523701575,40.43724062060227,87.74569523701575,40.43724062060227
1532060400,27860.88,27990.9,27841.79,27984.75,84.90512678932646,41.672459680844604,84.90512678932646,41.672459680844604
1532064000,27986.44,28242.28,27971.4,28236.26,70.23987006294556,42.46599885812518,70.23987006294556,42.46599885812518
1532067600,28231.2,28252.75,28114.27,28197.92,59.40598434122148,42.93655401043341,59.40598434122148,42.93655401043341
1532071200,28197.63,28294.74,28194.8,28224.48,48.80270835627016,43.09950274226221,48.80270835627016,43.09950274226221
1532308800,28298.61,28391.58,28164.01,28247.84,38.625379642915505,42.97522154505813,38.625379642915505,42.97522154505813
1532312400,28248.2,28248.86,28091.06,28204.7,31.956094523629872,42.66913468335179,31.956094523629872,42.66913468335179
1532316000,28204.33,28267.18,28170.72,28266.22,23.379864324859227,42.133321617838114,23.379864324859227,42.133321617838114
1532319600,28259.16,28327.57,28255.34,28256.85,16.589718873558013,41.423777097163665,16.589718873558013,41.423777097163665
1532323200,28255.12,28308.81,28215.48,28308.81,8.48544239981129,40.50882335557054,8.48544239981129,40.50882335557054
1532326800,28311.48,28327.38,28189.55,28216.87,6.0234054368702346,39.55089508005109,6.0234054368702346,39.55089508005109
1532330400,28220.92,28267.22,28201.64,28256.12,2.1414977954955248,38.51174515548011,2.1414977954955248,38.51174515548011
1532395200,28282.3,28589.48,28282.3,28584.18,-16.219489539209462,36.991433080627615,-16.219489539209462,36.991433080627615
1532398800,28583.6,28666.27,28570.03,28648.51,-34.10009269546208,35.01666847573623,-34.10009269546208,35.01666847573623
1532402400,28651.11,28696.53,28644.24,28676.02,-49.73508189747008,32.66245318759161,-49.73508189747008,32.66245318759161
1532406000,28672.84,28707.41,28670.76,28705.75,-63.501395891576976,29.991235157614703,-63.501395891576976,29.991235157614703
1532409600,28708.7,28718,28630.29,28655.5,-71.92441453471838,27.16024488838323,-71.92441453471838,27.16024488838323
1532413200,28656.09,28689.5,28596.58,28642.5,-77.62038010758988,24.24967197182842,-77.62038010758988,24.24967197182842
1532416800,28644.48,28664,28616.46,28662.57,-82.56257559706137,21.282665094914815,-82.56257559706137,21.282665094914815
1532481600,28906.97,28906.97,28764.35,28840.55,-94.14401664434263,18.07636837993544,-94.14401664434263,18.07636837993544
1532485200,28836.64,28900.4,28806.77,28887.66,-105.01923921128036,14.657045946846115,-105.01923921128036,14.657045946846115
1532488800,28887.49,28912.24,28875.87,28893.12,-113.29944896813322,11.102698865874466,-113.29944896813322,11.102698865874466
1532492400,28894.22,28897.88,28861.87,28872.7,-118.1877767187616,7.511296766301243,-118.1877767187616,7.511296766301243
1532496000,28873.6,28879.34,28825.57,28874.82,-121.29772780252097,3.9332683060561813,-121.29772780252097,3.9332683060561813
1532499600,28875.84,28964.79,28871.74,28943.64,-126.00724463331062,0.32380961329599245,-126.00724463331062,0.32380961329599245
1532503200,28942.9,28954.39,28902.67,28920.9,-127.75598956078102,-3.2339625859839245,-127.75598956078102,-3.2339625859839245
1532568000,29083.4,29083.4,28814.9,28869.71,-125.7492806605078,-6.637165865831809,-125.7492806605078,-6.637165865831809
1532571600,28868.65,28883.87,28741.23,28746.37,-117.34782353078481,-9.712461912080503,-117.34782353078481,-9.712461912080503
1532575200,28744.24,28749.76,28697.52,28707.91,-107.70059753348323,-12.434354568230578,-107.70059753348323,-12.434354568230578
1532578800,28716.34,28729.7,28675.58,28688.17,-97.9789577665033,-14.810593545960376,-97.9789577665033,-14.810593545960376
1532582400,28690.49,28757.64,28625.08,28647.67,-87.31854738795664,-16.82470337490472,-87.31854738795664,-16.82470337490472
1532586000,28650.29,28748.07,28650.29,28719.12,-81.15271915857738,-18.611592702228958,-81.15271915857738,-18.611592702228958
1532589600,28721.45,28802.27,28718.09,28781.14,-78.28540007014817,-20.269198462448934,-78.28540007014817,-20.269198462448934
1532654400,28734.73,28743.46,28572.79,28661.67,-69.75654283324184,-21.64384691719318,-69.75654283324184,-21.64384691719318
1532658000,28660.11,28816.69,28632.94,28766.92,-67.0469199472609,-22.90504339025062,-67.0469199472609,-22.90504339025062
1532661600,28767.31,28795.56,28745.1,28769.49,-64.3822127932217,-24.057186984777594,-64.3822127932217,-24.057186984777594
1532665200,28768.18,28771.12,28699.46,28705.48,-58.69947195026543,-25.01947267826337,-58.69947195026543,-25.01947267826337
1532668800,28711.25,28761.98,28705.34,28728.48,-54.613197125574516,-25.84152057957757,-54.613197125574516,-25.84152057957757
1532672400,28729.44,28778.62,28719.87,28778.6,-53.122735003449634,-26.599332091351794,-53.122735003449634,-26.599332091351794
1532676000,28778.37,28804.28,28756.93,28804.28,-52.64203927310518,-27.322740624178277,-52.64203927310518,-27.322740624178277
1532913600,28631.05,28839.24,28631.05,28694.24,-46.71993950015167,-27.861551704066425,-46.71993950015167,-27.861551704066425
1532917200,28709.23,28726.78,28556.97,28595.44,-36.90880784163892,-28.11286437455455,-36.90880784163892,-28.11286437455455
1532920800,28594.89,28616.23,28578.35,28610.12,-29.238604946287523,-28.144134945991578,-29.238604946287523,-28.144134945991578
1532924400,28609.48,28612.34,28576.67,28585.7,-21.57983698626049,-27.961793335999047,-21.57983698626049,-27.961793335999047
1532928000,28599.44,28616.95,28539.56,28572.92,-14.532780573750642,-27.58876520371437,-14.532780573750642,-27.58876520371437
1532931600,28592.22,28674,28557.37,28664.99,-12.89214376036034,-27.180525719176757,-12.89214376036034,-27.180525719176757
1532935200,28670.84,28733.13,28658.54,28733.13,-14.58891491106624,-26.830758752284797,-14.58891491106624,-26.830758752284797
1533000000,28663.14,28663.14,28565.4,28578.53,-8.711152493273403,-26.327436356201147,-8.711152493273403,-26.327436356201147
1533003600,28573.77,28682.31,28538.03,28571.15,-3.481043348499952,-25.692814328209447,-3.481043348499952,-25.692814328209447
1533007200,28573.48,28587.42,28553.88,28574.64,0.6720800545554084,-24.960456150910424,0.6720800545554084,-24.960456150910424
1533010800,28568.48,28595.33,28568.48,28573,4.144999817108328,-24.151971262909903,4.144999817108328,-24.151971262909903
1533014400,28577.42,28667.01,28552.15,28581.18,6.577560128298501,-23.29837316870967,6.577560128298501,-23.29837316870967
1533018000,28579.44,28616.5,28571.16,28595.38,7.85904811328146,-22.432889244209917,7.85904811328146,-22.432889244209917
1533021600,28598.41,28631.49,28569.72,28583.01,9.41468702439306,-21.548234347859836,9.41468702439306,-21.548234347859836
1533086400,28756.72,28772.8,28657.99,28686.65,5.820066073207272,-20.788003780607973,5.820066073207272,-20.788003780607973
1533090000,28685.56,28714.74,28506.82,28522.1,10.431237427714223,-19.920802635932358,10.431237427714223,-19.920802635932358
1533093600,28523.06,28585.33,28514.4,28575.47,11.654959861636598,-19.043698122110996,11.654959861636598,-19.043698122110996
1533097200,28569.6,28611.97,28540.13,28553.36,13.58153950403721,-18.137441521384655,13.58153950403721,-18.137441521384655
1533100800,28553.39,28561.82,28469.3,28508.68,17.110951063954417,-17.158319505125238,17.110951063954417,-17.158319505125238
1533104400,28510.31,28529.04,28301.26,28325.17,28.340460946543317,-15.894464492578889,28.340460946543317,-15.894464492578889
1533108000,28325.3,28344.34,28219.97,28340.74,36.583332817179326,-14.43674790064116,36.583332817179326,-14.43674790064116
1533172800,28159.01,28218.28,27929.7,28000.5,58.75490151104168,-12.403646528094415,58.75490151104168,-12.403646528094415
1533176400,28000.48,28000.89,27836.3,27864.44,82.71543131054568,-9.761449921465523,82.71543131054568,-9.761449921465523
1533180000,27863.66,27867.02,27638.02,27683.05,110.03544159744342,-6.433758490384719,110.03544159744342,-6.433758490384719
1533183600,27688.56,27744.91,27588.22,27609.52,134.89326144093138,-2.5080079367370494,134.89326144093138,-2.5080079367370494
1533187200,27611.5,27760.57,27578.09,27700.86,149.90480911571285,1.7256814258310027,149.90480911571285,1.7256814258310027
1533190800,27699.31,27788.05,27666.54,27669.67,162.38603675584454,6.1884690738869335,162.38603675584454,6.1884690738869335
1533194400,27668.69,27743.34,27668.69,27714.56,169.1729162361553,10.715814828394388,169.1729162361553,10.715814828394388
1533259200,27751.6,27786.15,27608.96,27703.33,173.83100727055717,15.246792396232241,173.83100727055717,15.246792396232241
1533262800,27705.88,27764.57,27604.56,27747.5,174.14527507378443,19.660639137275357,174.14527507378443,19.660639137275357
1533266400,27748.12,27764.8,27668.98,27679.56,176.07944176068122,24.005605876814407,176.07944176068122,24.005605876814407
1533270000,27689.44,27761.44,27668.86,27760.3,172.45281831708417,28.12913955571079,172.45281831708417,28.12913955571079
1533273600,27763.71,27769.08,27667.85,27726.98,169.5722418123114,32.05811461839414,169.5722418123114,32.05811461839414
1533277200,27725.5,27746.11,27631.32,27670.69,168.38876743392757,35.845077196603405,168.38876743392757,35.845077196603405
1533280800,27673.44,27696.8,27636.52,27676.32,165.7438723135383,39.45337706096271,165.7438723135383,39.45337706096271
1533518400,27885.51,28074.53,27769.7,28009.16,146.80066940134202,42.43524629263991,146.80066940134202,42.43524629263991
1533522000,28009.84,28074.01,27943.3,27971.19,131.80127483545584,44.917635974384794,131.80127483545584,44.917635974384794
1533525600,27975.95,27975.95,27821.16,27870.07,123.07789462529036,47.088754270243285,123.07789462529036,47.088754270243285
1533529200,27858.83,27879.73,27748.83,27791.04,118.54896634700344,49.0737601612644,118.54896634700344,49.0737601612644
1533532800,27792.83,27874.28,27791.9,27811.49,112.89691194801344,50.8466254886741,112.89691194801344,50.8466254886741
1533536400,27807.92,27814.99,27730.42,27768.01,109.3268933274303,52.47107737308399,109.3268933274303,52.47107737308399
1533540000,27765.71,27837.2,27763,27819.56,103.10060165655159,53.87745304762476,103.10060165655159,53.87745304762476
1533604800,27889.44,28048.48,27876.13,27881.75,94.2585088870801,54.99914904316519,94.2585088870801,54.99914904316519
1533608400,27881.4,28057.7,27843.16,28021.32,79.77113448447199,55.687259749868154,79.77113448447199,55.687259749868154
1533612000,28023.75,28106.6,28019.25,28087.02,64.19432659590893,55.92356716225817,64.19432659590893,55.92356716225817
1533615600,28081.99,28105.69,28044.55,28059.68,52.15598125363249,55.818911998129686,52.15598125363249,55.818911998129686
1533619200,28059.73,28205.48,28053.55,28205.48,35.115690059301414,55.2438224998289,35.115690059301414,55.2438224998289
1533622800,28207.64,28266.68,28189.66,28243.33,19.109647357567155,54.24009541254385,19.109647357567155,54.24009541254385
1533626400,28243.52,28248.88,28210.16,28248.88,5.578354830031458,52.888380396362955,5.578354830031458,52.888380396362955
1533691200,28473.48,28473.48,28244.28,28259.79,-6.059329004128813,51.25094402412707,-6.059329004128813,51.25094402412707
1533694800,28259.85,28325.19,28224.46,28306.74,-17.713445347209927,49.33526654158993,-17.713445347209927,49.33526654158993
1533698400,28307.89,28388.03,28302.3,28368.84,-29.98330163379069,47.13197298116269,-29.98330163379069,47.13197298116269
1533702000,28371.93,28404.72,28346.87,28404.72,-41.44269395570154,44.6715655662498,-41.44269395570154,44.6715655662498
1533705600,28403.94,28408.51,28230.01,28259.05,-43.750786875287304,42.21538910954043,-43.750786875287304,42.21538910954043
1533709200,28263.6,28318.77,28259.82,28301.78,-47.249133705408894,39.73026347579184,-47.249133705408894,39.73026347579184
1533712800,28304.65,28370.9,28288.51,28359.14,-52.36946716953753,37.17193762453269,-52.36946716953753,37.17193762453269
1533777600,28260.5,28420.55,28192.81,28404.17,-58.205837300487474,34.52255498772657,-58.205837300487474,34.52255498772657
1533781200,28401.15,28628.9,28396.89,28595.07,-71.32172175819505,31.582436189228748,-71.32172175819505,31.582436189228748
1533784800,28595.31,28628.71,28593.96,28614.52,-82.36753699238398,28.41715915640617,-82.36753699238398,28.41715915640617
1533788400,28613.02,28728.17,28609.56,28698.4,-94.60232227255983,24.999951338934892,-94.60232227255983,24.999951338934892
1533792000,28699.58,28719.21,28647.13,28698.82,-103.85105540318546,21.42075670720933,-103.85105540318546,21.42075670720933
1533795600,28701.41,28709.67,28577.09,28592.31,-105.63336989757954,17.89147541263186,-105.63336989757954,17.89147541263186
1533799200,28595.71,28624.43,28580.11,28607.3,-106.89880933712266,14.425078614027568,-106.89880933712266,14.425078614027568
1533864000,28614.73,28665.9,28541.3,28560.27,-104.86365417761408,11.111502703148632,-104.86365417761408,11.111502703148632
1533867600,28559.3,28594.03,28466.12,28489.4,-99.03948373870662,8.051753079763765,-99.03948373870662,8.051753079763765
1533871200,28493.79,28510.02,28462.77,28474.38,-92.74111313759931,5.251951240392568,-92.74111313759931,5.251951240392568
1533874800,28477.03,28486.67,28382.82,28383.3,-82.59176652628958,2.811847969095842,-82.59176652628958,2.811847969095842
1533878400,28382.82,28401.5,28296.99,28335.15,-71.35665676890494,0.7516117263735982,-71.35665676890494,0.7516117263735982
1533882000,28335.62,28386,28310.91,28386,-63.901994095678674,-1.0443217686834092,-63.901994095678674,-1.0443217686834092
1533885600,28388.01,28405.61,28310.57,28366.62,-56.361476408827,-2.5809093975762867,-56.361476408827,-2.5809093975762867
1534123200,27956.78,28010.09,27849.29,27928.54,-29.46230035103872,-3.327614701839132,-29.46230035103872,-3.327614701839132
1534126800,27928.18,27969.73,27835.45,27886.31,-5.223670384773868,-3.380282915253986,-5.223670384773868,-3.380282915253986
1534130400,27889.81,27893.22,27831.39,27847.32,16.48166652359214,-2.8285620975082604,16.48166652359214,-2.8285620975082604
1534134000,27848.5,27931.59,27823.21,27927.73,30.410520994533726,-1.9052542338404275,30.410520994533726,-1.9052542338404275
1534137600,27928.45,27968.21,27876.88,27924.91,41.697603262789926,-0.6940637478229177,41.697603262789926,-0.6940637478229177
1534141200,27926.14,28085.17,27915.65,27945.95,49.62258576608292,0.7036209608966888,49.62258576608292,0.7036209608966888
1534144800,27940.02,27951.49,27911.88,27936.57,56.13227659217591,2.243305839543334,56.13227659217591,2.243305839543334
1534209600,27938.32,27946.55,27697.25,27756.23,69.32918902034362,4.106802594565564,69.32918902034362,4.106802594565564
1534213200,27762.75,27839.9,27622.52,27676.64,83.23771652224241,6.304883537001032,83.23771652224241,6.304883537001032
1534216800,27673.46,27701.77,27652.21,27686.99,93.45552084923838,8.725734573452069,93.45552084923838,8.725734573452069
1534220400,27684.07,27694.25,27633.29,27636,103.39859144615548,11.355536153249385,103.39859144615548,11.355536153249385
1534224000,27635.55,27639.12,27522.82,27638.75,110.54922835164689,14.11091649209376,110.54922835164689,14.11091649209376
1534227600,27635.27,27794.38,27635.27,27719.39,111.75189952756045,16.823166020856725,111.75189952756045,16.823166020856725
1534231200,27719.72,27752.93,27691.96,27752.93,110.24802171347619,19.418300901207267,110.24802171347619,19.418300901207267
1534296000,27724.72,27727.27,27360.62,27388.89,124.91477710350227,22.34875857349324,124.91477710350227,22.34875857349324
1534299600,27385.02,27490.72,27318.7,27329.82,138.6120785608473,25.57829523980863,138.6120785608473,25.57829523980863
1534303200,27328.68,27350.82,27289.25,27330.64,148.63195094345429,28.996452342687675,148.63195094345429,28.996452342687675
1534306800,27314.4,27338.36,27249.08,27258.91,158.90775435825344,32.60509962089783,158.90775435825344,32.60509962089783
1534310400,27258.14,27349.84,27256.96,27348.6,161.84630964047392,36.19513323255272,161.84630964047392,36.19513323255272
1534314000,27344,27350.91,27252.5,27305.96,164.86465275287992,39.76928655256181,164.86465275287992,39.76928655256181
1534317600,27306.09,27323.59,27276.03,27323.59,165.13741578402914,43.25173458676923,165.13741578402914,43.25173458676923
1534382400,26871.11,27405.25,26871.11,27289.68,165.5404576306937,46.648643560211575,165.5404576306937,46.648643560211575
1534386000,27290.51,27392.42,27111.1,27119,172.36815613841827,50.14085224293954,172.36815613841827,50.14085224293954
1534389600,27120.73,27250.39,27087.21,27155.66,174.81943721711286,53.60414626999991,174.81943721711286,53.60414626999991
1534393200,27161.72,27274.55,27158.63,27222.42,172.2732226621156,56.900509503114236,172.2732226621156,56.900509503114236
1534396800,27224.9,27242.99,27123.34,27127.63,173.12041474804573,60.128840204362334,173.12041474804573,60.128840204362334
1534400400,27127.55,27157.48,27017.53,27027.12,177.00516948443692,63.375404906586624,177.00516948443692,63.375404906586624
1534404000,27029.22,27100.06,27017.89,27100.06,175.32944189883347,66.48523926748237,175.32944189883347,66.48523926748237
1534468800,27388.57,27450.84,27258.82,27302.24,163.13866138206868,69.1700565484431,163.13866138206868,69.1700565484431
1534472400,27301.88,27316.7,27187.4,27236.08,154.83731884621739,71.54970272338127,154.83731884621739,71.54970272338127
1534476000,27236.12,27263.96,27198.34,27256.67,145.7830061059467,73.61173892845254,145.7830061059467,73.61173892845254
1534479600,27242.3,27265.99,27215.38,27249.68,137.4625565405513,75.38537275101083,137.4625565405513,75.38537275101083
1534483200,27249.79,27266.99,27196.03,27205.89,131.51414150553683,76.94450521641433,131.51414150553683,76.94450521641433
1534486800,27206.19,27221.66,27101.1,27167.08,127.32901875411335,78.34407503690596,127.32901875411335,78.34407503690596
1534490400,27166.69,27213.41,27144.83,27213.41,120.68873735060333,79.52031565673089,120.68873735060333,79.52031565673089
1534728000,27273.78,27486.47,27209.22,27430.25,104.21196277755007,80.20619474342031,104.21196277755007,80.20619474342031
1534731600,27430.38,27547.38,27338.36,27341.1,93.95673182250903,80.58815410672833,93.95673182250903,80.58815410672833
1534735200,27340.99,27465.75,27339.55,27457.66,79.37755745327377,80.55452642191014,79.37755745327377,80.55452642191014
1534738800,27457.49,27458.54,27395.47,27430.12,68.03825444105678,80.20685220021977,68.03825444105678,80.20685220021977
1534742400,27430.82,27505.44,27377.61,27493.36,55.253041851708986,79.51369080165003,55.253041851708986,79.51369080165003
1534746000,27493.34,27595.74,27473.04,27564.05,41.04626647933401,78.44515123714125,41.04626647933401,78.44515123714125
1534749600,27569.57,27609.8,27540.71,27598.02,27.49129282146896,77.02976628115034,27.49129282146896,77.02976628115034
1534814400,27670.54,27746.81,27526.3,27592.58,16.405736313368834,75.34576544871197,16.405736313368834,75.34576544871197
1534818000,27592.47,27765.06,27591.76,27740.92,0.3291187011600414,73.26196970572443,0.3291187011600414,73.26196970572443
1534821600,27738.96,27762.8,27710.88,27729.63,-12.323858911371644,70.88458557747175,-12.323858911371644,70.88458557747175
1534825200,27737.81,27771.3,27693,27699.12,-21.177106460199866,68.32731635420309,-21.177106460199866,68.32731635420309
1534828800,27695.45,27766.21,27694.42,27740.54,-30.167228557264025,65.59135677332901,-30.167228557264025,65.59135677332901
1534832400,27740.23,27750.71,27672.62,27705.58,-35.66378045563761,62.77871407252438,-35.66378045563761,62.77871407252438
1534836000,27704.17,27755.09,27701.66,27752.79,-42.04953700719852,59.86681820919874,-42.04953700719852,59.86681820919874
1534900800,27836.68,27837.06,27579.8,27723.46,-45.57261874476171,56.937944960477616,-45.57261874476171,56.937944960477616
1534904400,27722.53,27897.14,27708.25,27869.44,-54.82318891844261,53.833469019396496,-54.82318891844261,53.833469019396496
1534908000,27872.08,27919.3,27857.71,27895.5,-63.146192305124714,50.58403398260424,-63.146192305124714,50.58403398260424
1534911600,27878.74,27899.5,27827.05,27855.89,-67.60410522862367,47.301030115625686,-67.60410522862367,47.301030115625686
1534915200,27859.1,27865.94,27771.3,27791.83,-67.72773888251322,44.10578653234405,-67.72773888251322,44.10578653234405
1534918800,27794.27,27906.06,27786.56,27890.42,-71.81657537302817,40.885720923861484,-71.81657537302817,40.885720923861484
1534922400,27895.32,27954.52,27876.14,27927.58,-76.28065085582057,37.631099485536986,-76.28065085582057,37.631099485536986
1534987200,28005.33,28051.65,27725.74,27758.03,-71.46083328200984,34.6007680197718,-71.46083328200984,34.6007680197718
1534990800,27758.29,27797.46,27695.52,27744.06,-66.26563961201828,31.798923363333184,-66.26563961201828,31.798923363333184
1534994400,27743.48,27747.62,27672.84,27727.06,-60.66650496970033,29.230439242971144,-60.66650496970033,29.230439242971144
1534998000,27731.75,27738.15,27659.21,27701.5,-54.38783158654405,26.907709497706833,-54.38783158654405,26.907709497706833
1535001600,27701.26,27851.89,27699.19,27805.93,-53.613096406341356,24.671020444816605,-53.613096406341356,24.671020444816605
1535005200,27807.32,27853.26,27775.25,27795.61,-52.05082937712723,22.53985794976261,-52.05082937712723,22.53985794976261
