1996-09-02,11025.599609
1996-09-09,11369.0
1996-09-16,11592.400391
1996-09-23,11759.400391
1996-09-30,11905.5
1996-10-07,12218.400391
1996-10-14,12510.099609
1996-10-21,12388.400391
1996-10-28,12529.299805
1996-11-04,12751.200195
1996-11-11,12889.400391
1996-11-18,13116.799805
1996-11-25,13393.900391
1996-12-02,13102.700195
1996-12-09,12784.099609
1996-12-16,13131.400391
1996-12-23,13404.099609
1996-12-30,13222.799805
1997-01-06,13191.5
1997-01-13,13856.400391
1997-01-20,13379.599609
1997-01-27,13321.799805
1997-02-03,13660.5
1997-02-10,13113.299805
1997-02-17,13444.900391
1997-02-24,13398.700195
1997-03-03,13337.400391
1997-03-10,12736.5
1997-03-17,12489.299805
1997-03-24,12534.299805
1997-03-31,12204.599609
1997-04-07,12516.599609
1997-04-14,12541.099609
1997-04-21,12645.799805
1997-04-28,13081.700195
1997-05-05,13930.799805
1997-05-12,14062.400391
1997-05-19,14331.700195
1997-05-26,14757.799805
1997-06-02,14655.099609
1997-06-09,14112.599609
1997-06-16,15154.400391
1997-06-23,15196.799805
1997-06-30,14823.0
1997-07-07,15225.299805
1997-07-14,15570.400391
1997-07-21,15658.099609
1997-07-28,16379.200195
1997-08-04,16647.5
1997-08-11,16096.900391
1997-08-18,15429.799805
1997-08-25,14135.200195
1997-09-01,14563.599609
1997-09-08,14470.5
1997-09-15,14384.099609
1997-09-22,14710.900391
1997-09-29,15128.0
1997-10-06,14273.099609
1997-10-13,13601.0
1997-10-20,11144.299805
1997-10-27,10623.799805
1997-11-03,10104.5
1997-11-10,9957.299805
1997-11-17,10548.200195
1997-11-24,10526.900391
1997-12-01,11527.599609
1997-12-08,10614.700195
1997-12-15,10405.799805
1997-12-22,10342.400391
1997-12-29,10680.599609
1998-01-05,8894.599609
1998-01-12,8900.0
1998-01-19,8920.200195
1998-01-26,9252.400391
1998-02-02,10485.900391
1998-02-09,10274.599609
1998-02-16,10600.0
1998-02-23,11480.700195
1998-03-02,10919.5
1998-03-09,11057.0
1998-03-16,11564.200195
1998-03-23,11735.5
1998-03-30,11052.700195
1998-04-06,11342.0
1998-04-13,11001.299805
1998-04-20,10879.900391
1998-04-27,10563.679688
1998-05-04,10060.379883
1998-05-11,9538.389648
1998-05-18,9555.980469
1998-05-25,8934.55957
1998-06-01,8569.469727
1998-06-08,7915.439941
1998-06-15,8591.910156
1998-06-22,8607.860352
1998-06-29,8639.30957
1998-07-06,8205.769531
1998-07-13,8628.929688
1998-07-20,8257.459961
1998-07-27,7936.200195
1998-08-03,7018.410156
1998-08-10,7224.689941
1998-08-17,7527.609863
1998-08-24,7829.740234000001
1998-08-31,7488.470215
1998-09-07,7578.47998
1998-09-14,7445.959961
1998-09-21,7701.609863
1998-09-28,7883.459961
1998-10-05,8506.790039
1998-10-12,9777.009766
1998-10-19,9817.75
1998-10-26,10154.94043
1998-11-02,10139.75
1998-11-09,9997.990234
1998-11-16,10233.360352
1998-11-23,10742.110352
1998-11-30,9963.139648
1998-12-07,9952.0
1998-12-14,10226.230469
1998-12-21,10292.200195
1998-12-28,10048.580078
1999-01-04,10722.700195
1999-01-11,10147.400391
1999-01-18,9738.519531
1999-01-25,9506.900391
1999-02-01,9190.200195
1999-02-08,9425.419922
1999-02-15,9254.120117
1999-02-22,9858.490234
1999-03-01,10241.120117
1999-03-08,10801.759766
1999-03-15,11082.919922
1999-03-22,10803.30957
1999-03-29,11072.980469
1999-04-05,11914.099609
1999-04-12,12490.299805
1999-04-19,12905.299805
1999-04-26,13333.200195
1999-05-03,12997.429688
1999-05-10,12855.519531
1999-05-17,12272.139648
1999-05-24,12059.25
1999-05-31,12415.540039
1999-06-07,12992.759766
1999-06-14,13408.269531
1999-06-21,13784.509766
1999-06-28,14184.580078
1999-07-05,14222.570313
1999-07-12,13545.240234
1999-07-19,13093.700195
1999-07-26,13186.860352
1999-08-02,13167.05957
1999-08-09,12608.179688
1999-08-16,13566.740234
1999-08-23,13383.129883
1999-08-30,13178.30957
1999-09-06,13855.929688
1999-09-13,13484.839844
1999-09-20,13032.070313
1999-09-27,12733.240234
1999-10-04,13112.419922
1999-10-11,12299.080078
1999-10-18,12863.080078
1999-10-25,13256.950195
1999-11-01,13610.269531
1999-11-08,14189.669922
1999-11-15,15073.099609
1999-11-22,15274.530272999998
1999-11-29,15840.410156
1999-12-06,16380.209961000002
1999-12-13,15986.349609
1999-12-20,16833.279297
1999-12-27,16962.099609
2000-01-03,15405.629883000001
2000-01-10,15542.230469
2000-01-17,15108.410156
2000-01-24,16185.94043
2000-01-31,15968.120116999999
2000-02-07,17380.300781
2000-02-14,16599.160156
2000-02-21,17200.980469
2000-02-28,17285.240234
2000-03-06,17831.859375
2000-03-13,17082.990234
2000-03-20,17784.570313
2000-03-27,17406.539063
2000-04-03,16941.679688
2000-04-10,16142.759766
2000-04-17,15367.139647999998
2000-04-24,15519.299805
2000-05-01,15268.639647999998
2000-05-08,15111.94043
2000-05-15,14478.259766
2000-05-22,13722.700195
2000-05-29,15284.099609
2000-06-05,16120.259766
2000-06-12,16434.380859
2000-06-19,15738.080078
2000-06-26,16155.780272999998
2000-07-03,16829.960938
2000-07-10,17586.160156
2000-07-17,17920.859375
2000-07-24,17183.929688
2000-07-31,17425.699219
2000-08-07,17214.419922
2000-08-14,17440.0
2000-08-21,17236.740234
2000-08-28,17333.609375
2000-09-04,17275.449219
2000-09-11,16249.530272999998
2000-09-18,14612.879883000001
2000-09-25,15648.980469
2000-10-02,16184.679688
2000-10-09,14680.5
2000-10-16,15044.530272999998
2000-10-23,14902.459961000002
2000-10-30,15594.120116999999
2000-11-06,15389.389647999998
2000-11-13,15180.849609
2000-11-20,14376.900391
2000-11-27,14441.429688
2000-12-04,15189.330078
2000-12-11,14975.530272999998
2000-12-18,14738.209961000002
2000-12-25,15095.530272999998
2001-01-01,15447.610352000002
2001-01-08,15295.419922
2001-01-15,15933.549805
2001-01-22,16044.209961000002
2001-01-29,16071.290038999998
2001-02-05,15873.280272999998
2001-02-12,15630.30957
2001-02-19,15280.55957
2001-02-26,13966.429688
2001-03-05,14194.349609
2001-03-12,13522.040038999998
2001-03-19,12583.360352
2001-03-26,12760.639648
2001-04-02,12386.610352
2001-04-09,12989.469727
2001-04-16,13448.129883000001
2001-04-23,13386.040039
2001-04-30,13390.990234
2001-05-07,13636.610352000002
2001-05-14,13459.179688
2001-05-21,13753.990234
2001-05-28,13141.379883
2001-06-04,13808.889647999998
2001-06-11,13102.5
2001-06-18,13174.019531
2001-06-25,13042.530273
2001-07-02,12999.480469
2001-07-09,12612.790039
2001-07-16,12301.679688
2001-07-23,12182.169922
2001-07-30,12269.080078
2001-08-06,11765.80957
2001-08-13,11754.80957
2001-08-20,11110.299805
2001-08-27,11090.480469
2001-09-03,10384.200195
2001-09-10,9655.450195
2001-09-17,8934.200195
2001-09-24,9950.700195
2001-10-01,10277.379883
2001-10-08,10274.129883
2001-10-15,9825.839844
2001-10-22,10404.740234
2001-10-29,10186.05957
2001-11-05,10609.25
2001-11-12,11287.370117
2001-11-19,11322.360352
2001-11-26,11279.25
2001-12-03,11832.179688
2001-12-10,11466.110352
2001-12-17,11158.099609
2001-12-24,11431.589844
2001-12-31,11702.150391
2002-01-07,11166.459961
2002-01-14,10972.959961
2002-01-21,10772.959961
2002-01-28,10691.25
2002-02-04,10518.990234
2002-02-11,10961.879883
2002-02-18,10664.94043
2002-02-25,10425.30957
2002-03-04,11233.230469
2002-03-11,11210.25
2002-03-18,10863.070313
2002-03-25,11032.919922
2002-04-01,10831.370117
2002-04-08,10710.480469
2002-04-15,11252.179688
2002-04-22,11385.080078
2002-04-29,11797.219727
2002-05-06,11645.900391
2002-05-13,11974.610352
2002-05-20,11626.780273
2002-05-27,11301.94043
2002-06-03,11284.709961
2002-06-10,10955.519531
2002-06-17,10591.860352
2002-06-24,10598.549805
2002-07-01,10806.160156
2002-07-08,10648.299805
2002-07-15,10325.459961
2002-07-22,9773.120117
2002-07-29,9991.719727
2002-08-05,10014.05957
2002-08-12,10265.040039
2002-08-19,10245.69043
2002-08-26,10043.870117
2002-09-02,9720.860352
2002-09-09,9650.969727
2002-09-16,9328.219727
2002-09-23,9294.459961
2002-09-30,9051.370117
2002-10-07,8965.730469
2002-10-14,9613.070313
2002-10-21,9722.540039
2002-10-28,9407.679688
2002-11-04,9770.679688
2002-11-11,9865.650391
2002-11-18,10065.320313
2002-11-25,10069.870117
2002-12-02,9973.75
2002-12-09,9728.429688
2002-12-16,9628.69043
2002-12-23,9445.259766
2002-12-30,9583.849609
2003-01-06,9721.5
2003-01-13,9614.589844
2003-01-20,9460.599609
2003-01-27,9258.950195
2003-02-03,9150.950195
2003-02-10,9201.759766
2003-02-17,9250.860352
2003-02-24,9122.660156
2003-03-03,8907.099609
2003-03-10,8956.169922
2003-03-17,9179.19043
2003-03-24,8863.360352
2003-03-31,8822.450195
2003-04-07,8645.650391
2003-04-14,8579.139648
2003-04-21,8409.009766
2003-04-28,8808.179688
2003-05-05,9084.160156
2003-05-12,9093.179688
2003-05-19,9303.730469
2003-05-26,9487.379883
2003-06-02,9694.629883
2003-06-09,9855.639648
2003-06-16,9930.30957
2003-06-23,9657.209961
2003-06-30,9636.80957
2003-07-07,9911.5
2003-07-14,10140.839844
2003-07-21,9939.200195
2003-07-28,10248.599609
2003-08-04,9945.219727
2003-08-11,10424.55957
2003-08-18,10760.730469
2003-08-25,10908.990234
2003-09-01,11170.610352
2003-09-08,10883.519531
2003-09-15,10968.419922
2003-09-22,11290.150391
2003-09-29,11608.719727
2003-10-06,11935.830078
2003-10-13,12044.490234
2003-10-20,11736.370117
2003-10-27,12190.099609
2003-11-03,12215.169922
2003-11-10,12203.530273
2003-11-17,11839.799805
2003-11-24,12317.469727
2003-12-01,12314.730469
2003-12-08,12594.419922
2003-12-15,12371.75
2003-12-22,12456.700195
2003-12-29,12801.480469
2004-01-05,13385.799805
2004-01-12,13167.759766
2004-01-19,13750.580078
2004-01-26,13289.370117
2004-02-02,13309.599609
2004-02-09,13739.799805
2004-02-16,13868.370116999999
2004-02-23,13907.030272999998
2004-03-01,13454.759766
2004-03-08,12932.230469
2004-03-15,12790.580078
2004-03-22,12483.240234
2004-03-29,12731.759766
2004-04-05,12909.370117
2004-04-12,12458.379883
2004-04-19,12383.94043
2004-04-26,11942.959961
2004-05-03,11910.759766
2004-05-10,11276.860352
2004-05-17,11576.009766
2004-05-24,12116.870117
2004-05-31,12022.639648
2004-06-07,12396.389648
2004-06-14,11855.549805
2004-06-21,12185.519531
2004-06-28,12220.129883
2004-07-05,12202.259766
2004-07-12,12059.200195
2004-07-19,12352.990234
2004-07-26,12238.030273
2004-08-02,12478.679688
2004-08-09,12359.830078
2004-08-16,12376.900391
2004-08-23,12818.419922
2004-08-30,12948.099609
2004-09-06,13003.990234
2004-09-13,13224.929688
2004-09-20,13066.839844
2004-09-27,13120.030273
2004-10-04,13241.459961
2004-10-11,13059.429688
2004-10-18,13015.200195
2004-10-25,13054.660156
2004-11-01,13494.950195
2004-11-08,13784.459961000002
2004-11-15,13787.679688
2004-11-22,13895.030272999998
2004-11-29,14211.839844
2004-12-06,13901.80957
2004-12-13,13992.44043
2004-12-20,14194.900391
2004-12-27,14230.139647999998
2005-01-03,13574.860352000002
2005-01-10,13494.780272999998
2005-01-17,13481.019531
2005-01-24,13650.05957
2005-01-31,13585.169922
2005-02-07,13845.629883000001
2005-02-14,14087.870116999999
2005-02-21,14157.089844
2005-02-28,13730.780272999998
2005-03-07,13890.929688
2005-03-14,13828.370116999999
2005-03-21,13597.099609
2005-03-28,13491.349609
2005-04-04,13666.719727000002
2005-04-11,13638.75
2005-04-18,13693.549805
2005-04-25,13908.969727000002
2005-05-02,14033.959961000002
2005-05-09,13866.80957
2005-05-16,13717.419922
2005-05-23,13714.780272999998
2005-05-30,13818.450195
2005-06-06,13934.759766
2005-06-13,13912.030272999998
2005-06-20,14230.290038999998
2005-06-27,14201.05957
2005-07-04,13964.469727000002
2005-07-11,14504.290038999998
2005-07-18,14786.459961000002
2005-07-25,14880.980469
2005-08-01,15051.320313
2005-08-08,15450.950195
2005-08-15,15038.610352000002
2005-08-22,14982.889647999998
2005-08-29,15221.889647999998
2005-09-05,15165.769531
2005-09-12,14983.200195
2005-09-19,15143.969727000002
2005-09-26,15428.519531
2005-10-03,14847.790038999998
2005-10-10,14485.879883000001
2005-10-17,14487.849609
2005-10-24,14215.830078
2005-10-31,14585.790038999998
2005-11-07,14740.599609
2005-11-14,14883.320313
2005-11-21,15081.469727000002
2005-11-28,15200.379883000001
2005-12-05,14910.509766
2005-12-12,15029.80957
2005-12-19,15183.580078
2005-12-26,14876.429688
2006-01-02,15344.44043
2006-01-09,15787.969727000002
2006-01-16,15662.080078
2006-01-23,15753.139647999998
2006-01-30,15429.730469
2006-02-06,15425.950195
2006-02-13,15475.69043
2006-02-20,15856.049805
2006-02-27,15802.0
2006-03-06,15445.049805
2006-03-13,15801.660156
2006-03-20,15716.459961000002
2006-03-27,15805.040038999998
2006-04-03,16471.779297
2006-04-10,16429.449219
2006-04-17,16912.150391
2006-04-24,16661.300781
2006-05-01,17013.929688
2006-05-08,16901.849609
2006-05-15,16313.360352000002
2006-05-22,15895.099609
2006-05-29,15912.709961000002
2006-06-05,15628.69043
2006-06-12,15842.650391
2006-06-19,15808.80957
2006-06-26,16267.620116999999
2006-07-03,16459.779297
2006-07-10,16135.709961000002
2006-07-17,16464.179688
2006-07-24,16955.039063
2006-07-31,16887.800781
2006-08-07,17249.949219
2006-08-14,17330.699219
2006-08-21,16955.449219
2006-08-28,17423.720703
2006-09-04,17145.759766
2006-09-11,17237.650391
2006-09-18,17600.650391
2006-09-25,17543.050781
2006-10-02,17903.390625
2006-10-09,17988.859375
2006-10-16,18113.550781
2006-10-23,18297.550781
2006-10-30,18749.689453
2006-11-06,18891.140625
2006-11-13,19182.710938
2006-11-20,19260.300781
2006-11-27,18690.820313
2006-12-04,18739.990234
2006-12-11,19110.650391
2006-12-18,19320.519531
2006-12-25,19964.720703
2007-01-01,20211.279297
2007-01-08,19613.410156
2007-01-15,20327.720703
2007-01-22,20281.130859
2007-01-29,20563.679688
2007-02-05,20677.660156
2007-02-12,20567.910156
2007-02-19,20711.650391
2007-02-26,19442.009766
2007-03-05,19134.880859
2007-03-12,18953.5
2007-03-19,19692.640625
2007-03-26,19800.929688
2007-04-02,20209.710938
2007-04-09,20340.970703
2007-04-16,20566.589844
2007-04-23,20526.5
2007-04-30,20841.080078
2007-05-07,20468.210938
2007-05-14,20904.839844
2007-05-21,20520.660156
2007-05-28,20602.869141
2007-06-04,20509.150391
2007-06-11,21017.050781
2007-06-18,21999.910156
2007-06-25,21772.730469
2007-07-02,22531.740234
2007-07-09,23099.289063
2007-07-16,23291.900391
2007-07-23,22570.410156
2007-07-30,22538.439453
2007-08-06,21792.710938
2007-08-13,20387.130859
