time,open,high,low,close,Plot,Plot
1531812000,28152.79,28208.17,28137.95,28181.68,-532.3076424048959,-532.1920946571609
1531876800,28352.11,28386.38,28223.95,28270.74,-530.441204857234,-531.3744236310649
1531880400,28267.41,28364.16,28265.12,28275.89,-528.3457575237953,-529.3934811905146
1531884000,28275.38,28285.78,28248.9,28268.79,-526.2913808763951,-527.3185692000952
1531887600,28286.75,28286.75,28219.35,28238.32,-524.7715349655191,-525.5314579209571
1531891200,28237.85,28245.37,28050.97,28100.21,-526.0408143568675,-525.4061746611933
1531894800,28095.04,28141.22,28045.47,28115.88,-526.7220923818204,-526.381453369344
1531898400,28117.31,28149.29,28097.28,28117.42,-527.1399774581405,-526.9310349199804
1531963200,28251.16,28329.98,28157.26,28183.08,-525.9491947099159,-526.5445860840282
1531966800,28184.17,28226.97,28105.96,28120.19,-525.9410201251376,-525.9451074175267
1531970400,28120.46,28143.81,28066.5,28123.77,-525.6569450997995,-525.7989826124685
1531974000,28124.14,28129.34,28062.37,28085.71,-525.9902866662742,-525.8236158830368
1531977600,28086.52,28144.09,28060.6,28068.76,-526.4670646652339,-526.228675665754
1531981200,28069.22,28092.54,28015.65,28056.01,-526.9919136045137,-526.7294891348738
1531984800,28055.63,28073.57,27998.36,28010.86,-528.2480675510014,-527.6199905777576
1532049600,28054.76,28092.97,27745.85,27865.96,-532.313453732193,-530.2807606415972
1532053200,27866.17,28006.87,27835.97,27859.65,-536.1303989840453,-534.2219263581192
1532056800,27861.17,27890.9,27842.44,27858.23,-539.6049204556548,-537.86765971985
1532060400,27860.88,27990.9,27841.79,27984.75,-540.0436919652275,-539.8243062104411
1532064000,27986.44,28242.28,27971.4,28236.26,-534.9355603862277,-537.4896261757276
1532067600,28231.2,28252.75,28114.27,28197.92,-530.6596528396294,-532.7976066129286
1532071200,28197.63,28294.74,28194.8,28224.48,-525.8077360169336,-528.2336944282815
1532308800,28298.61,28391.58,28164.01,28247.84,-520.474732140101,-523.1412340785173
1532312400,28248.2,28248.86,28091.06,28204.7,-516.0909304041925,-518.2828312721467
1532316000,28204.33,28267.18,28170.72,28266.22,-510.40170669729196,-513.2463185507422
1532319600,28259.16,28327.57,28255.34,28256.85,-504.9666723275841,-507.684189512438
1532323200,28255.12,28308.81,28215.48,28308.81,-498.4790263670875,-501.7228493473358
1532326800,28311.48,28327.38,28189.55,28216.87,-494.0323693818391,-496.2556978744633
1532330400,28220.92,28267.22,28201.64,28256.12,-488.76267828009077,-491.39752383096493
1532395200,28282.3,28589.48,28282.3,28584.18,-476.59727869338894,-482.67997848673986
1532398800,28583.6,28666.27,28570.03,28648.51,-463.4247084523122,-470.01099357285057
1532402400,28651.11,28696.53,28644.24,28676.02,-450.07341238370645,-456.7490604180093
1532406000,28672.84,28707.41,28670.76,28705.75,-436.50937757455176,-443.2913949791291
1532409600,28708.7,28718,28630.29,28655.5,-424.43943793996004,-430.4744077572559
1532413200,28656.09,28689.5,28596.58,28642.5,-413.0142328039801,-418.7268353719701
1532416800,28644.48,28664,28616.46,28662.57,-401.510000584658,-407.26211669431905
1532481600,28906.97,28906.97,28764.35,28840.55,-386.59339277278923,-394.0516966787236
1532485200,28836.64,28900.4,28806.77,28887.66,-371.18943071368267,-378.89141174323595
1532488800,28887.49,28912.24,28875.87,28893.12,-356.20671843997843,-363.69807457683055
1532492400,28894.22,28897.88,28861.87,28872.7,-342.1800132380158,-349.1933658389971
1532496000,28873.6,28879.34,28825.57,28874.82,-328.59564293410585,-335.38782808606084
1532499600,28875.84,28964.79,28871.74,28943.64,-314.0280050461952,-321.3118239901505
1532503200,28942.9,28954.39,28902.67,28920.9,-300.463266194125,-307.2456356201601
1532568000,29083.4,29083.4,28814.9,28869.71,-288.4644095651638,-294.4638378796444
1532571600,28868.65,28883.87,28741.23,28746.37,-279.49367856757453,-283.97904406636917
1532575200,28744.24,28749.76,28697.52,28707.91,-271.62518003344303,-275.5594293005088
1532578800,28716.34,28729.7,28675.58,28688.17,-264.41728249079097,-268.021231262117
1532582400,28690.49,28757.64,28625.08,28647.67,-258.2829056815317,-261.35009408616133
1532586000,28650.29,28748.07,28650.29,28719.12,-250.80836974752674,-254.54563771452922
1532589600,28721.45,28802.27,28718.09,28781.14,-242.25506543022857,-246.53171758887765
1532654400,28734.73,28743.46,28572.79,28661.67,-236.51389858270704,-239.3844820064678
1532658000,28660.11,28816.69,28632.94,28766.92,-228.7083839930201,-232.61114128786357
1532661600,28767.31,28795.56,28745.1,28769.49,-221.1050019047143,-224.9066929488672
1532665200,28768.18,28771.12,28699.46,28705.48,-215.10651521453474,-218.10575855962452
1532668800,28711.25,28761.98,28705.34,28728.48,-208.80349886271142,-211.95500703862308
1532672400,28729.44,28778.62,28719.87,28778.6,-201.63793386040197,-205.2207163615567
1532676000,28778.37,28804.28,28756.93,28804.28,-194.16765853552715,-197.90279619796456
1532913600,28631.05,28839.24,28631.05,28694.24,-189.28063488487533,-191.72414671020124
1532917200,28709.23,28726.78,28556.97,28595.44,-186.62714939539728,-187.9538921401363
1532920800,28594.89,28616.23,28578.35,28610.12,-183.70874222259226,-185.16794580899477
1532924400,28609.48,28612.34,28576.67,28585.7,-181.36550748068476,-182.5371248516385
1532928000,28599.44,28616.95,28539.56,28572.92,-179.32672112048022,-180.34611430058249
1532931600,28592.22,28674,28557.37,28664.99,-175.36123560033593,-177.34397836040807
1532935200,28670.84,28733.13,28658.54,28733.13,-170.06173648582626,-172.7114860430811
1533000000,28663.14,28663.14,28565.4,28578.53,-168.20193634624593,-169.1318364160361
1533003600,28573.77,28682.31,28538.03,28571.15,-166.5160572816858,-167.35899681396586
1533007200,28573.48,28587.42,28553.88,28574.64,-164.76708556545782,-165.6415714235718
1533010800,28568.48,28595.33,28568.48,28573,-163.06701173244073,-163.91704864894928
1533014400,28577.42,28667.01,28552.15,28581.18,-161.20654960967295,-162.13678067105684
1533018000,28579.44,28616.5,28571.16,28595.38,-159.06609390153244,-160.1363217556027
1533021600,28598.41,28631.49,28569.72,28583.01,-157.2209838054332,-158.14353885348282
1533086400,28756.72,28772.8,28657.99,28686.65,-153.20426457181748,-155.21262418862534
1533090000,28685.56,28714.74,28506.82,28522.1,-152.78771758635776,-152.99599107908762
1533093600,28523.06,28585.33,28514.4,28575.47,-151.20200874776492,-151.99486316706134
1533097200,28569.6,28611.97,28540.13,28553.36,-150.09630462214045,-150.6491566849527
1533100800,28553.39,28561.82,28469.3,28508.68,-149.9274485795795,-150.01187660085998
1533104400,28510.31,28529.04,28301.26,28325.17,-153.59175320203576,-151.75960089080763
1533108000,28325.3,28344.34,28219.97,28340.74,-156.70670443635026,-155.149228819193
1533172800,28159.01,28218.28,27929.7,28000.5,-166.82388076711868,-161.76529260173447
1533176400,28000.48,28000.89,27836.3,27864.44,-179.31085208569857,-173.06736642640863
1533180000,27863.66,27867.02,27638.02,27683.05,-195.01764382388137,-187.16424795478997
1533183600,27688.56,27744.91,27588.22,27609.52,-211.5142803620729,-203.26596209297713
1533187200,27611.5,27760.57,27578.09,27700.86,-225.27121205828007,-218.39274621017648
1533190800,27699.31,27788.05,27666.54,27669.67,-238.9964427163759,-232.13382738732798
1533194400,27668.69,27743.34,27668.69,27714.56,-251.07636053278839,-245.03640162458214
1533259200,27751.6,27786.15,27608.96,27703.33,-262.7662509499132,-256.9213057413508
1533262800,27705.88,27764.57,27604.56,27747.5,-272.9066241752298,-267.8364375625715
1533266400,27748.12,27764.8,27668.98,27679.56,-283.9339780594455,-278.42030111733766
1533270000,27689.44,27761.44,27668.86,27760.3,-292.659134707028,-288.29655638323675
1533273600,27763.71,27769.08,27667.85,27726.98,-301.59353469144116,-297.1263346992346
1533277200,27725.5,27746.11,27631.32,27670.69,-311.21057984059007,-306.4020572660156
1533280800,27673.44,27696.8,27636.52,27676.32,-320.1663805007702,-315.6884801706801
1533518400,27885.51,28074.53,27769.7,28009.16,-321.56320999939635,-320.86479525008326
1533522000,28009.84,28074.01,27943.3,27971.19,-323.5793448670338,-322.5712774332151
1533525600,27975.95,27975.95,27821.16,27870.07,-327.52293573082716,-325.5511402989305
1533529200,27858.83,27879.73,27748.83,27791.04,-332.84020456621874,-330.18157014852295
1533532800,27792.83,27874.28,27791.9,27811.49,-337.3637411274758,-335.1019728468473
1533536400,27807.92,27814.99,27730.42,27768.01,-342.47946517864693,-339.92160315306137
1533540000,27765.71,27837.2,27763,27819.56,-346.14861256451695,-344.31403887158194
1533604800,27889.44,28048.48,27876.13,27881.75,-348.208350825098,-347.1784816948075
1533608400,27881.4,28057.7,27843.16,28021.32,-347.09148095760975,-347.6499158913539
1533612000,28023.75,28106.6,28019.25,28087.02,-344.50131981628874,-345.79640038694924
1533615600,28081.99,28105.69,28044.55,28059.68,-342.472360463762,-343.4868401400254
1533619200,28059.73,28205.48,28053.55,28205.48,-337.3171992220814,-339.8947798429217
1533622800,28207.64,28266.68,28189.66,28243.33,-331.4595709290079,-334.38838507554465
1533626400,28243.52,28248.88,28210.16,28248.88,-325.6160758791375,-328.5378234040727
1533691200,28473.48,28473.48,28244.28,28259.79,-319.6749074028012,-322.64549164096934
1533694800,28259.85,28325.19,28224.46,28306.74,-312.8800618588357,-316.27748463081844
1533698400,28307.89,28388.03,28302.3,28368.84,-304.95116164406136,-308.9156117514485
1533702000,28371.93,28404.72,28346.87,28404.72,-296.4959544575613,-300.72355805081133
1533705600,28403.94,28408.51,28230.01,28259.05,-291.38225145542674,-293.939102956494
1533709200,28263.6,28318.77,28259.82,28301.78,-285.47851240498494,-288.43038193020584
1533712800,28304.65,28370.9,28288.51,28359.14,-278.51222030380814,-281.99536635439654
1533777600,28260.5,28420.55,28192.81,28404.17,-270.79370918524,-274.65296474452407
1533781200,28401.15,28628.9,28396.89,28595.07,-259.2725843895896,-265.0331467874148
1533784800,28595.31,28628.71,28593.96,28614.52,-247.748387664662,-253.5104860271258
1533788400,28613.02,28728.17,28609.56,28698.4,-234.86237482614888,-241.30538124540544
1533792000,28699.58,28719.21,28647.13,28698.82,-222.44535249774344,-228.65386366194616
1533795600,28701.41,28709.67,28577.09,28592.31,-212.74393280999357,-217.5946426538685
1533799200,28595.71,28624.43,28580.11,28607.3,-203.07142087714965,-207.9076768435716
1533864000,28614.73,28665.9,28541.3,28560.27,-194.7425111964476,-198.90696603679862
1533867600,28559.3,28594.03,28466.12,28489.4,-188.2056455710008,-191.4740783837242
1533871200,28493.79,28510.02,28462.77,28474.38,-182.2026771373785,-185.20416135418964
1533874800,28477.03,28486.67,28382.82,28383.3,-178.32173698319093,-180.2622070602847
1533878400,28382.82,28401.5,28296.99,28335.15,-175.56250931501927,-176.9421231491051
1533882000,28335.62,28386,28310.91,28386,-171.78191423791213,-173.6722117764657
1533885600,28388.01,28405.61,28310.57,28366.62,-168.5123625527849,-170.14713839534852
1534123200,27956.78,28010.09,27849.29,27928.54,-174.59186189971297,-171.55211222624894
1534126800,27928.18,27969.73,27835.45,27886.31,-181.23064106499078,-177.91125148235187
1534130400,27889.81,27893.22,27831.39,27847.32,-188.33298689643198,-184.78181398071138
1534134000,27848.5,27931.59,27823.21,27927.73,-193.34939718443638,-190.84119204043418
1534137600,27928.45,27968.21,27876.88,27924.91,-198.13087236552383,-195.7401347749801
1534141200,27926.14,28085.17,27915.65,27945.95,-202.1810813415832,-200.1559768535535
1534144800,27940.02,27951.49,27911.88,27936.57,-206.1743363648893,-204.17770885323625
1534209600,27938.32,27946.55,27697.25,27756.23,-213.72896184509227,-209.9516491049908
1534213200,27762.75,27839.9,27622.52,27676.64,-222.55349079277585,-218.14122631893406
1534216800,27673.46,27701.77,27652.21,27686.99,-230.68560205679387,-226.61954642478486
1534220400,27684.07,27694.25,27633.29,27636,-239.45057666314824,-235.06808935997105
1534224000,27635.55,27639.12,27522.82,27638.75,-247.68012231650937,-243.5653494898288
1534227600,27635.27,27794.38,27635.27,27719.39,-253.74660558127653,-250.71336394889295
1534231200,27719.72,27752.93,27691.96,27752.93,-258.7395488450311,-256.2430772131538
1534296000,27724.72,27727.27,27360.62,27388.89,-271.1167069407311,-264.9281278928811
1534299600,27385.02,27490.72,27318.7,27329.82,-284.09535437421437,-277.60603065747273
1534303200,27328.68,27350.82,27289.25,27330.64,-296.3768462099324,-290.2361002920734
1534306800,27314.4,27338.36,27249.08,27258.91,-309.5222823257718,-302.9495642678521
1534310400,27258.14,27349.84,27256.96,27348.6,-320.0731263128655,-314.79770431931865
1534314000,27344,27350.91,27252.5,27305.96,-330.9395724323185,-325.506349372592
1534317600,27306.09,27323.59,27276.03,27323.59,-340.8283292268643,-335.8839508295914
1534382400,26871.11,27405.25,26871.11,27289.68,-350.8692115498161,-345.8487703883402
1534386000,27290.51,27392.42,27111.1,27119,-363.94560621746496,-357.4074088836405
1534389600,27120.73,27250.39,27087.21,27155.66,-375.5317610107959,-369.7386836141304
1534393200,27161.72,27274.55,27158.63,27222.42,-385.0519940962986,-380.29187755354724
1534396800,27224.9,27242.99,27123.34,27127.63,-396.01187875806136,-390.53193642717997
1534400400,27127.55,27157.48,27017.53,27027.12,-408.46487300534136,-402.23837588170136
1534404000,27029.22,27100.06,27017.89,27100.06,-418.6704575276599,-413.5676652665006
1534468800,27388.57,27450.84,27258.82,27302.24,-423.9891165944464,-421.32978706105314
1534472400,27301.88,27316.7,27187.4,27236.08,-430.3118114070203,-427.15046400073334
1534476000,27236.12,27263.96,27198.34,27256.67,-435.756378860744,-433.03409513388215
1534479600,27242.3,27265.99,27215.38,27249.68,-440.9429749382689,-438.34967689950645
1534483200,27249.79,27266.99,27196.03,27205.89,-446.659632082552,-443.80130351041043
1534486800,27206.19,27221.66,27101.1,27167.08,-452.77545867699155,-449.71754537977176
1534490400,27166.69,27213.41,27144.83,27213.41,-457.46907084888517,-455.12226476293836
1534728000,27273.78,27486.47,27209.22,27430.25,-457.19348695646113,-457.33127890267315
1534731600,27430.38,27547.38,27338.36,27341.1,-458.6420591649221,-457.9177730606916
1534735200,27340.99,27465.75,27339.55,27457.66,-457.3857010839274,-458.01388012442476
1534738800,27457.49,27458.54,27395.47,27430.12,-456.5930081410479,-456.98935461248766
1534742400,27430.82,27505.44,27377.61,27493.36,-454.3230536757728,-455.45803090841036
1534746000,27493.34,27595.74,27473.04,27564.05,-450.4841177720955,-452.40358572393416
1534749600,27569.57,27609.8,27540.71,27598.02,-445.9237095005592,-448.20391363632734
1534814400,27670.54,27746.81,27526.3,27592.58,-441.50921180692967,-443.71646065374443
1534818000,27592.47,27765.06,27591.76,27740.92,-433.9820550480363,-437.74563342748297
1534821600,27738.96,27762.8,27710.88,27729.63,-426.8597780263153,-430.4209165371758
1534825200,27737.81,27771.3,27693,27699.12,-420.5339433294066,-423.69686067786097
1534828800,27695.45,27766.21,27694.42,27740.54,-413.44992714723776,-416.9919352383222
1534832400,27740.23,27750.71,27672.62,27705.58,-407.25993839240255,-410.35493276982015
1534836000,27704.17,27755.09,27701.66,27752.79,-400.1883365086287,-403.7241374505156
1534900800,27836.68,27837.06,27579.8,27723.46,-393.8961462455409,-397.0422413770848
1534904400,27722.53,27897.14,27708.25,27869.44,-384.64206571525574,-389.2691059803983
1534908000,27872.08,27919.3,27857.71,27895.5,-375.09743018517474,-379.86974795021524
1534911600,27878.74,27899.5,27827.05,27855.89,-366.6681827502289,-370.8828064677018
1534915200,27859.1,27865.94,27771.3,27791.83,-359.82575952267143,-363.24697113645016
1534918800,27794.27,27906.06,27786.56,27890.42,-351.06138780989204,-355.44357366628174
1534922400,27895.32,27954.52,27876.14,27927.58,-341.76283521454025,-346.41211151221614
1534987200,28005.33,28051.65,27725.74,27758.03,-336.33094102160976,-339.046888118075
1534990800,27758.29,27797.46,27695.52,27744.06,-331.30559956915386,-333.8182702953818
1534994400,27743.48,27747.62,27672.84,27727.06,-326.7349364766633,-329.02026802290857
1534998000,27731.75,27738.15,27659.21,27701.5,-322.7817940287423,-324.7583652527028
1535001600,27701.26,27851.89,27699.19,27805.93,-316.6700321216922,-319.72591307521725
1535005200,27807.32,27853.26,27775.25,27795.61,-310.92502525396776,-313.79752868783
1535008800,27796.19,27809.23,27744.3,27790.46,-305.4234222245832,-308.1742237392755
1535073600,27565.98,27670.3,27532.06,27664.95,-302.7032971699118,-304.0633596972475
1535077200,27665.4,27673.62,27551.73,27608.56,-301.18070019249717,-301.9419986812045
1535080800,27608.47,27620.81,27587.22,27599.46,-299.80287227748704,-300.4917862349921
1535084400,27608.65,27685.56,27603.92,27682.85,-296.6069701161614,-298.2049211968242
1535088000,27681.84,27830.91,27677.98,27706.6,-292.93618984942805,-294.7715799827947
1535091600,27707.91,27737.22,27629.49,27652.25,-290.4653577073441,-291.70077377838606
1535095200,27654.15,27687.54,27639.37,27671.87,-287.57744807944255,-289.0214028933933
1535332800,28016.66,28053.46,27956.04,28013.72,-277.4738697950197,-282.5256589372311
1535336400,28014.44,28199,28010.5,28175.88,-264.27826307828946,-270.8760664366546
1535340000,28175.3,28271.15,28170.82,28243.09,-250.14085663327205,-257.20955985578075
1535343600,28244.4,28262.67,28218.91,28224.14,-236.93156859761802,-243.53621261544504
1535347200,28223.69,28256.54,28207.77,28237.65,-223.92774613555594,-230.42965736658698
1535350800,28236.53,28289.06,28223.77,28273.04,-210.6623410384309,-217.29504358699342
1535354400,28270.25,28287.67,28232.9,28271.27,-197.93819669146978,-204.30026886495034
1535419200,28530.89,28579.64,28402.91,28433.89,-182.25800601411902,-190.0981013527944
1535422800,28433.12,28453.79,28293.16,28343.39,-169.11367275850353,-175.68583938631127
1535426400,28347.81,28408.22,28325.28,28340.2,-156.5511549120638,-162.83241383528366
1535430000,28339.35,28339.35,28300.23,28321.44,-144.8790677390316,-150.7151113255477
1535433600,28319.76,28370,28260.33,28261.76,-134.92847770696244,-139.90377272299702
1535437200,28259.52,28356.31,28234.53,28345.81,-123.58619483120492,-129.25733626908368
1535440800,28345.26,28353.68,28317.72,28351.62,-112.57330291134349,-118.0797488712742
1535505600,28362.84,28389.81,28272.13,28346.34,-102.1141493497853,-107.34372613056439
1535509200,28346.58,28485.83,28334.51,28410.93,-90.70996074705909,-96.41205504842219
1535512800,28408.37,28418.91,28381.31,28415.63,-79.67390932422859,-85.19193503564384
1535516400,28399.95,28405.2,28314.98,28358.52,-70.30182855714156,-74.98786894068508
1535520000,28359.69,28428.03,28351.77,28374.33,-60.981108255182335,-65.64146840616195
1535523600,28373.57,28374,28309.09,28368.75,-52.16563083794608,-56.57336954656421
1535527200,28367.87,28418.8,28359.56,28416.44,-42.7093707332715,-47.43750078560879
1535592000,28533.93,28533.93,28310.68,28345.05,-35.16376014112393,-38.936565437197714
1535595600,28357.39,28365.44,28233.38,28244.79,-30.058402794595168,-32.61108146785955
1535599200,28259.44,28260.33,28190.12,28242.62,-25.21230788448156,-27.635355339538364
1535602800,28219.33,28238.68,28165.2,28202.43,-21.42037105833515,-23.316339471408355
1535606400,28209.88,28210.12,28121.4,28150.31,-18.8900462536767,-20.155208656005925
1535610000,28154.75,28211.91,28138.87,28195.76,-15.502263373789901,-17.1961548137333
1535613600,28209.08,28209.08,28141.31,28164.05,-12.92869767242155,-14.215480523105725
1535678400,27798.21,27833.29,27720.32,27747.03,-19.28724334765866,-16.107970510040104
1535682000,27744.51,27902.41,27738.23,27863.83,-22.887077902487363,-21.08716062507301
1535685600,27861.06,27918.97,27847.62,27906.59,-25.41491551907893,-24.150996710783147
1535689200,27906.52,27939.84,27884.75,27922.52,-27.484691694484354,-26.449803606781643
1535692800,27922.25,27962.03,27880.81,27903.8,-29.848946009442443,-28.6668188519634
1535696400,27903.68,27930.95,27851.51,27856.17,-33.105516252959205,-31.477231131200824
1535700000,27854.59,27888.55,27798.99,27888.55,-35.52093919210165,-34.31322772253043
1535937600,27809.45,27822.19,27676.35,27676.7,-42.29898992817107,-38.90996456013636
1535941200,27678.37,27704.11,27613.61,27615.97,-50.04743759525809,-46.17321376171458
1535944800,27613.76,27637.93,27577.04,27623.92,-57.267399504376954,-53.65741854981752
1535948400,27623.3,27633.2,27599.32,27625.22,-64.1201014058679,-60.69375045512243
1535952000,27625.64,27677.64,27602.59,27656.86,-69.97713911710889,-67.0486202614884
1535955600,27656.6,27711.54,27648.42,27664.1,-75.3964013823861,-72.6867702497475
1535959200,27666.88,27712.54,27652.3,27712.54,-79.5233490487226,-77.45987521555435
1536024000,27619.18,27804.95,27563.79,27666.47,-84.41304898173257,-81.96819901522758
1536027600,27664.57,27756.08,27662.11,27683.93,-88.68582043924107,-86.54943471048682
1536031200,27685.45,27724.16,27679.18,27721.21,-91.9478290588595,-90.31682474905028
1536034800,27725.98,27748.91,27713.17,27748.91,-94.4450417102671,-93.1964353845633
1536038400,27752.6,27978.13,27752.6,27948.86,-92.5655490231511,-93.5052953667091
1536042000,27949.92,27976.22,27907.5,27933.49,-91.05874061218128,-91.8121448176662
1536045600,27933.74,27984.89,27926.12,27973.34,-88.7403815457983,-89.89956107898979
1536110400,27789.02,27861.99,27644.77,27692.23,-92.43827680294999,-90.58932917437414
1536114000,27691.22,27720.38,27520.86,27540.51,-99.1483393574672,-95.79330808020859
1536117600,27541.18,27541.18,27431.63,27512.14,-106.12541465906543,-102.63687700826631
1536121200,27511.24,27540.57,27476.25,27533.78,-112.29692472544048,-109.21116969225295
1536124800,27532.77,27541.58,27322.2,27328.81,-122.49082467462358,-117.39387470003203
1536128400,27325.46,27366.95,27284.62,27301.64,-132.76404171537797,-127.62743319500078
1536132000,27298.61,27303.12,27208.34,27243.85,-143.75705455867865,-138.2605481370283
1536196800,27069.21,27268.39,27069.21,27213.59,-154.85147036120543,-149.30426245994204
1536200400,27210.1,27212.81,27107.21,27131.37,-167.13801483488714,-160.9947425980463
1536204000,27130.53,27138.18,27062.31,27068.5,-180.15008393626704,-173.6440493855771
1536207600,27078.21,27078.21,26906,26912.73,-195.8164385637101,-187.98326124998857
1536211200,26914.06,26974.57,26818.82,26852.67,-211.98910260860066,-203.90277058615538
1536214800,26852.9,26979.31,26837.26,26877.53,-226.84279532303117,-219.41594896581591
1536218400,26879.02,26991.47,26868.19,26974.82,-238.8973880359954,-232.87009167951328
1536283200,26895.87,27196.57,26895.87,27081.57,-248.07137539387986,-243.48438171493763
1536286800,27082.03,27084.35,26865.71,26880.13,-261.00908867046746,-254.54023203217366
1536290400,26882.75,26882.75,26669.58,26744.13,-276.1552217060671,-268.5821551882673
1536294000,26739.61,26926.41,26737.18,26869.08,-287.88532020590355,-282.0202709559853
1536297600,26870.6,26923.09,26825.1,26921.22,-297.8859174869285,-292.88561884641604
1536301200,26921.86,27015.82,26917.35,26971.87,-306.2608838478445,-302.0734006673865
1536304800,26973.21,26996.45,26936.52,26973.47,-314.1164565760737,-310.1886702119591
1536542400,26922.27,26926.63,26619.79,26625.32,-328.8728641854759,-321.4946603807748
1536546000,26622.46,26774.26,26562.29,26691.63,-341.45106251425386,-335.1619633498649
1536549600,26691.29,26738.47,26669.29,26733.86,-352.45167869683064,-346.95137060554225
1536553200,26724.69,26724.69,26654.9,26664.67,-364.29751872699126,-358.37459871191095
1536556800,26670.01,26684.19,26603.74,26654.38,-375.70058443682865,-369.99905158190995
1536560400,26656.44,26658.15,26453.29,26552.13,-388.6218050555799,-382.1611947462043
1536564000,26552.25,26616.61,26520.53,26613.42,-399.529065404975,-394.07543523027744
1536628800,26611.93,26690.65,26515.21,26564.1,-410.8472835752764,-405.1881744901257
1536632400,26563.28,26585.74,26447.26,26584.12,-421.0868850920342,-415.9670843336553
1536636000,26586.15,26676.02,26585.78,26606.92,-430.2326395404416,-425.6597623162379
1536639600,26610.02,26610.02,26503.32,26505.44,-440.95886395517664,-435.5957517478091
1536643200,26505.66,26560.54,26470.56,26484.98,-451.47757491819357,-446.2182194366851
1536646800,26484.24,26526.43,26452.98,26481.44,-461.4358898876344,-456.456732402914
1536650400,26483.37,26484.1,26394.87,26422.55,-472.02583799895365,-466.730863943294
1536715200,26462.82,26468.91,26219.56,26320.16,-484.1359844157014,-478.0809112073275
1536718800,26323.85,26407.67,26253.69,26307.07,-495.8052757445548,-489.9706300801281
1536722400,26306.27,26335.42,26289.2,26317.89,-506.54276439547175,-501.1740200700133
1536726000,26307.92,26377.39,26275.77,26298.07,-517.0336984510504,-511.7882314232611
1536729600,26296.89,26456.68,26292.72,26374.88,-525.2403429214683,-521.1370206862593
1536733200,26374.43,26374.43,26257.09,26298.22,-534.5074228553785,-529.8738828884234
1536736800,26294.65,26366.49,26262.69,26345.04,-542.1719998707922,-538.3397113630854
1536801600,26798.39,26922.96,26770.28,26799.44,-539.6777394309429,-540.9248696508675
1536805200,26797.57,26800.46,26674.42,26740.56,-538.3334024914257,-539.0055709611843
1536808800,26738.31,26743.48,26697.54,26729.42,-537.0787367352968,-537.7060696133613
1536812400,26731.68,26732.54,26648.77,26664.4,-537.050317703568,-537.0645272194324
1536816000,26662.9,26815.47,26662.9,26773.12,-534.5179993506281,-535.784158527098
1536819600,26772.04,26918.39,26764.24,26897.79,-529.2555169757325,-531.8867581631803
1536823200,26901.73,27014.49,26890.07,27014.49,-521.5537327317252,-525.4046248537288
1536888000,27229.79,27318.88,27027.45,27260.83,-508.77994404526544,-515.1668383884953
1536891600,27262.16,27262.16,27170.93,27188.6,-497.9029748972134,-503.34145947123943
1536895200,27190.84,27250.78,27186.45,27232.54,-486.38540985198415,-492.1441923745988
1536898800,27224.11,27261.55,27202.21,27254.34,-474.72830738886114,-480.55685862042264
1536902400,27252.27,27311.03,27236.73,27269.64,-463.0797893813651,-468.90404838511313
1536906000,27269.37,27340.02,27266.52,27290.67,-451.32267779418544,-457.2012335877753
1536909600,27292.61,27313.37,27259.36,27286.41,-440.00134726324904,-445.66201252871724
1537147200,27029.91,27037.48,26784.7,26827.31,-438.72487465417726,-439.36311095871315
1537150800,26827.06,26881.18,26784.95,26814.06,-437.61770540450016,-438.1712900293387
1537154400,26813.57,26856.58,26763.21,26856.58,-435.49277036867716,-436.55523788658866
1537158000,26846.43,26875.14,26826.06,26835.99,-433.73103862155403,-434.6119044951156
1537161600,26836.22,26950.68,26828.11,26928.54,-429.9232618794558,-431.8271502505049
1537165200,26926.56,26995.22,26887.2,26909.91,-426.5134416573055,-428.21835176838067
1537168800,26914.5,26991.05,26903.66,26932.85,-422.6057757599774,-424.55960870864146
1537233600,26846.33,26846.33,26648.99,26793.73,-421.6526998875743,-422.12923782377584
1537237200,26794.99,26808.69,26698.38,26749.39,-421.5190283473785,-421.5858641174764
1537240800,26749.5,26753.75,26711.02,26732.67,-421.58431983979244,-421.55167409358546
1537244400,26730.53,26775.96,26702.62,26773.11,-420.63034122652607,-421.10733053315926
1537248000,26774.15,27075.49,26728.79,27060.34,-413.48051403857244,-417.05542763254925
1537251600,27061.53,27147.93,27025.01,27053.5,-406.63261004016385,-410.05656203936815
1537255200,27053.03,27156.55,27051.11,27084.66,-399.27190402184715,-402.9522570310055
1537320000,27170.02,27342.37,27085.79,27302.82,-387.4670537569,-393.36947888937357
1537323600,27300.41,27415.56,27298.26,27415,-373.66067972216115,-380.56386673953057
1537327200,27413.51,27414.84,27342.53,27348.14,-361.7344831640876,-367.69758144312436
1537330800,27344.18,27460.22,27338.36,27417.1,-348.7364075436053,-355.23544535384644
1537334400,27418.74,27488.35,27394.73,27445.23,-335.58252800647097,-342.15946777503814
1537338000,27443.55,27474.61,27361.57,27428.93,-323.2248133791836,-329.4036706928273
1537341600,27428,27442.72,27392.43,27407.37,-311.74421321093905,-317.48451329506133
1537406400,27605.72,27628.19,27497.24,27515.17,-298.3693565067515,-305.0567848588453
1537410000,27513.12,27553.81,27382.3,27398.26,-287.9433871806905,-293.156371843721
1537413600,27398.3,27434.18,27389.91,27400.6,-277.81722192248344,-282.88030455158696
