time,Open,High,Low,Close
2015-06-29 02:20:00,26209.67,26245.68,26002.79,26093.3
2015-06-29 03:20:00,26080.74,26088.28,25949.3,25949.3
2015-06-29 04:20:00,25964.37,25971.65,25697.83,25707.45
2015-06-29 05:20:00,25694.86,26103.07,25617.78,26014.02
2015-06-29 06:20:00,25997.69,26016.39,25792.47,25847.24
2015-06-29 07:20:00,25834.13,25974.91,25834.13,25966.98
2015-06-30 01:20:00,25944.03,26134.41,25917.17,25931.17
2015-06-30 02:20:00,25932.03,26174.69,25885.66,26162.71
2015-06-30 03:20:00,26160.57,26282.49,26158.12,26280.27
2015-06-30 04:20:00,26285.47,26470.44,26285.47,26382.98
2015-06-30 05:20:00,26380.8,26384.49,26277.13,26315.72
2015-06-30 06:20:00,26314.81,26381.71,26282.62,26318.5
2015-06-30 07:20:00,26323.48,26332.46,26205.96,26250.03
2015-07-02 01:20:00,26459.43,26459.43,26135.62,26298.03
2015-07-02 02:20:00,26296.3,26434.73,26244.92,26377.37
2015-07-02 03:20:00,26377.73,26413.47,26368.36,26397.09
2015-07-02 04:20:00,26401.3,26427.54,26344.02,26345.19
2015-07-02 05:20:00,26344.78,26396.22,26225.01,26261.69
2015-07-02 06:20:00,26267.87,26383.73,26241.87,26338.1
2015-07-02 07:20:00,26335.72,26362.09,26260.82,26282.32
2015-07-03 01:20:00,26349.84,26402.85,26213.34,26215.96
2015-07-03 02:20:00,26212.13,26225.71,26079.23,26148.66
2015-07-03 03:20:00,26148.87,26251.7,26146.82,26222.77
2015-07-03 04:20:00,26229.33,26340.91,26225.15,26329.07
2015-07-03 05:20:00,26327.94,26335.08,26194.88,26226.46
2015-07-03 06:20:00,26225.74,26228.52,26113.48,26117.29
2015-07-03 07:20:00,26117.95,26121.94,25933.12,26064.11
2015-07-06 01:20:00,26083.99,26261.53,25811.28,25852.48
2015-07-06 02:20:00,25852.77,25852.77,25189.49,25202.42
2015-07-06 03:20:00,25201.82,25351.2,25088.54,25234.75
2015-07-06 04:20:00,25243.19,25248.41,24940.06,25002.34
2015-07-06 05:20:00,24996.47,25041.35,24750.31,24964.97
2015-07-06 06:20:00,24965.83,25265.27,24961.73,25222.58
2015-07-06 07:20:00,25222.69,25322.69,25165.44,25236.28
2015-07-07 01:20:00,25391.76,25439.34,25212.57,25361.5
2015-07-07 02:20:00,25359.73,25368.15,25047.19,25055.46
2015-07-07 03:20:00,25054.92,25101.7,24873.0,24940.09
2015-07-07 04:20:00,24934.96,24985.66,24819.26,24952.34
2015-07-07 05:20:00,24948.86,25138.18,24920.31,25138.18
2015-07-07 06:20:00,25138.48,25169.36,24911.46,24959.93
2015-07-07 07:20:00,24959.73,24994.23,24876.7,24975.31
2015-07-08 01:20:00,24411.3,24411.3,23701.29,24099.69
2015-07-08 02:20:00,24101.62,24175.98,23787.06,23882.22
2015-07-08 03:20:00,23878.21,23938.77,23818.78,23926.09
2015-07-08 04:20:00,23926.3,24034.45,23913.83,23933.55
2015-07-08 05:20:00,23937.95,23938.67,23483.84,23483.84
2015-07-08 06:20:00,23475.53,23651.23,22976.01,22987.55
2015-07-08 07:20:00,22985.19,23548.8,22836.82,23516.56
2015-07-09 01:20:00,23435.5,24592.78,23332.9,24362.26
2015-07-09 02:20:00,24364.39,24492.45,24064.83,24227.0
2015-07-09 03:20:00,24227.92,24395.19,24227.92,24322.23
2015-07-09 04:20:00,24330.65,24564.19,24330.65,24520.49
2015-07-09 05:20:00,24522.25,24695.75,24450.91,24573.63
2015-07-09 06:20:00,24582.48,24586.37,24322.65,24481.77
2015-07-09 07:20:00,24479.87,24536.8,24369.84,24392.79
2015-07-10 01:20:00,24567.92,24976.11,24567.92,24899.9
2015-07-10 02:20:00,24901.73,24986.13,24810.46,24815.09
2015-07-10 03:20:00,24801.96,24920.19,24748.5,24910.28
2015-07-10 04:20:00,24909.5,24926.46,24811.49,24903.06
2015-07-10 05:20:00,24900.48,25009.48,24889.42,25006.42
2015-07-10 06:20:00,25005.85,25015.17,24853.25,24871.08
2015-07-10 07:20:00,24873.64,24987.51,24867.23,24901.28
2015-07-13 01:20:00,24709.58,24831.53,24596.44,24764.28
2015-07-13 02:20:00,24764.35,25025.42,24764.02,24907.36
2015-07-13 03:20:00,24909.09,24997.91,24909.09,24956.32
2015-07-13 04:20:00,24966.16,25025.76,24899.37,24958.53
2015-07-13 05:20:00,24954.91,25120.55,24882.79,24919.39
2015-07-13 06:20:00,24917.96,25222.81,24861.24,25199.62
2015-07-13 07:20:00,25206.57,25275.76,25185.72,25224.01
2015-07-14 01:20:00,25184.06,25250.95,25020.68,25091.01
2015-07-14 02:20:00,25093.51,25205.13,25066.65,25112.25
2015-07-14 03:20:00,25112.01,25124.39,25016.04,25078.92
2015-07-14 04:20:00,25093.36,25106.7,25003.26,25004.81
2015-07-14 05:20:00,25007.21,25023.47,24906.47,24945.63
2015-07-14 06:20:00,24946.29,25106.23,24938.74,25075.9
2015-07-14 07:20:00,25077.78,25144.01,25035.37,25120.91
2015-07-15 01:20:00,25219.45,25219.45,25058.89,25168.54
2015-07-15 02:20:00,25172.65,25179.14,24952.35,24990.8
2015-07-15 03:20:00,24991.99,25042.06,24975.08,25018.72
2015-07-15 04:20:00,25019.06,25044.39,24920.07,24937.41
2015-07-15 05:20:00,24940.08,24958.55,24862.65,24930.67
